PROBLEM_NAME: RAP-NC-L_0605.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 1000
LINEAR_TERM: 0.682828
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.46120213 	 -0.00079204325
1 	 1.2652215 	 -0.4790909
2 	 1.7397248 	  0.014003817
3 	 2.181546 	 -0.20333416
4 	 2.936673 	 -0.92714921
5 	 3.6099213 	  0.43795284
6 	 3.9987894 	  0.77457143
7 	 4.4322429 	  0.67855132
8 	 4.9056982 	  0.69130049
9 	 5.3850721 	 -0.94566743
10 	 6.0885691 	  0.200264
11 	 6.7092103 	 -0.15998932
12 	 7.2027535 	  0.43589168
13 	 7.9573471 	 -0.92812264
14 	 8.4661304 	  0.73321157
15 	 8.9524329 	 -0.45596505
16 	 9.3320078 	  0.71712671
17 	 9.7181884 	 -0.15903513
18 	 10.433015 	 -0.65949558
19 	 10.937018 	 -0.87650143
20 	 11.583366 	 -0.27614042
21 	 12.226382 	 -0.88011569
22 	 12.600312 	 -0.0078209134
23 	 13.099492 	  0.018534748
24 	 13.663507 	  0.07128581
25 	 14.162712 	 -0.59417909
26 	 14.659855 	  0.082410935
27 	 15.168238 	 -0.56280934
28 	 15.684089 	 -0.37411059
29 	 16.151208 	 -0.15614238
30 	 16.488055 	  0.061080795
31 	 16.971209 	  0.96130916
32 	 17.308508 	  0.4734703
33 	 18.049728 	 -0.77614559
34 	 18.639716 	 -0.19590452
35 	 19.267627 	  0.91604757
36 	 19.487453 	 -0.79147053
37 	 19.935959 	 -0.44873875
38 	 20.594917 	  0.32337026
39 	 20.997026 	  0.7887838
40 	 21.551952 	 -0.92233716
41 	 22.19277 	 -0.20259225
42 	 22.735873 	  0.19359692
43 	 23.520772 	  0.93093622
44 	 24.346874 	  0.53213112
45 	 24.825152 	  0.93023355
46 	 25.14269 	  0.50751766
47 	 25.670032 	 -0.94391913
48 	 26.379715 	  0.94118793
49 	 26.553876 	  0.50577302
50 	 27.035364 	  0.49144547
51 	 27.593376 	 -0.46341895
52 	 27.978543 	  0.60404381
53 	 28.480899 	  0.85007855
54 	 28.963446 	  0.88397187
55 	 29.29935 	 -0.38459053
56 	 29.699979 	 -0.7427051
57 	 29.905744 	  0.63290287
58 	 30.748153 	  0.23367899
59 	 31.407168 	 -0.21434363
60 	 31.827108 	 -0.18705768
61 	 32.355803 	 -0.75007941
62 	 32.884198 	 -0.80978188
63 	 33.381597 	  0.62571093
64 	 34.09031 	  0.50696573
65 	 34.41691 	  0.58807869
66 	 35.145006 	  0.83382555
67 	 35.629679 	  0.76656015
68 	 36.017438 	 -0.62770844
69 	 36.891965 	  0.65939796
70 	 37.410198 	 -0.98147065
71 	 37.636255 	 -0.57418928
72 	 38.160724 	 -0.37412342
73 	 38.549983 	 -0.17618562
74 	 39.043675 	 -0.21791
75 	 39.535904 	  0.35748053
76 	 39.875667 	  0.744827
77 	 40.297221 	  0.54009533
78 	 40.754847 	  0.34482462
79 	 41.287612 	  0.81282603
80 	 41.599128 	  0.48172181
81 	 41.920956 	 -0.87907403
82 	 42.681958 	  0.17215685
83 	 43.021399 	 -0.8010929
84 	 43.523847 	 -0.86809602
85 	 44.291442 	 -0.38461502
86 	 44.574682 	  0.074800758
