PROBLEM_NAME: RAP-NC-L_0701.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 2000
LINEAR_TERM: 675.964
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.33164906 	 -0.71350416
1 	 1.0525897 	  0.6246849
2 	 1.6170852 	  0.083947871
3 	 2.3368374 	  0.21342446
4 	 2.698602 	 -0.90862201
5 	 3.0848942 	 -0.093891432
6 	 3.5326575 	  0.19139642
7 	 3.9945178 	 -0.88971927
8 	 4.4766599 	 -0.31469175
9 	 5.2065141 	  0.80210592
10 	 5.6061248 	  0.77685733
11 	 5.9255529 	 -0.73899163
12 	 6.3699001 	 -0.75773571
13 	 7.0153306 	 -0.26832628
14 	 7.5483284 	 -0.20525391
15 	 7.8678155 	 -0.44651606
16 	 8.0079126 	  0.89755603
17 	 8.5203778 	  0.65566354
18 	 9.1741118 	 -0.59220183
19 	 9.6227781 	 -0.81943508
20 	 10.193222 	 -0.075885186
21 	 10.621815 	  0.5116426
22 	 11.364733 	 -0.28471489
23 	 12.097948 	  0.44736045
24 	 12.650084 	 -0.11194723
25 	 13.267115 	 -0.1239764
26 	 13.556659 	  0.32484394
27 	 14.192905 	 -0.51047112
28 	 14.432966 	  0.62123157
29 	 15.122759 	  0.32441066
30 	 15.424239 	 -0.24989326
31 	 15.990765 	 -0.69485199
32 	 16.589403 	 -0.46904276
33 	 17.19243 	 -0.91006249
34 	 17.645696 	 -0.81545343
35 	 18.092873 	  0.9062112
36 	 18.671886 	 -0.30073052
37 	 19.092283 	  0.78890169
38 	 19.776483 	 -0.10952675
39 	 20.342861 	 -0.36647997
40 	 20.854084 	 -0.4645782
41 	 21.279125 	 -0.48813955
42 	 21.471997 	  0.48919721
43 	 21.915233 	  0.58429594
44 	 22.21832 	  0.90579069
45 	 22.684951 	  0.41297702
46 	 23.26648 	 -0.58223797
47 	 23.682244 	 -0.7295823
48 	 24.119985 	  0.31777618
49 	 24.466316 	  0.50291961
50 	 24.702976 	  0.075759583
51 	 25.274602 	  0.44077508
52 	 25.924657 	  0.96206626
53 	 26.476058 	 -0.97938758
54 	 26.684553 	  0.27278559
55 	 27.154822 	  0.72926614
56 	 27.641015 	  0.46864003
57 	 28.011446 	 -0.85456352
58 	 28.655464 	 -0.93187454
59 	 29.106058 	  0.41795468
60 	 29.841561 	 -0.37354581
