PROBLEM_NAME: RAP-NC-L_0801.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 5000
LINEAR_TERM: 1782.07
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.61872143 	  0.17376886
1 	 0.99229854 	  0.30938612
2 	 1.5095818 	  0.53723481
3 	 2.3300588 	  0.27889523
4 	 2.9016843 	  0.17339263
5 	 3.6269796 	  0.48961029
6 	 4.0875104 	  0.96864551
7 	 4.4695432 	  0.15040876
8 	 4.8277007 	  0.43217709
9 	 5.4774872 	  0.34131452
10 	 5.9830157 	  0.92886307
11 	 6.5005669 	 -0.71324213
12 	 6.7810214 	  0.23810489
13 	 7.3316528 	  0.65132939
14 	 7.9391184 	  0.016297968
15 	 8.3148377 	 -0.6535728
16 	 8.9120448 	  0.54537834
17 	 9.4035968 	  0.2420449
18 	 10.167935 	 -0.18766259
19 	 10.631144 	  0.66923295
20 	 11.156697 	 -0.91325688
21 	 11.391926 	 -0.86092892
22 	 11.80333 	 -0.97775266
23 	 12.132831 	  0.074644436
24 	 12.653065 	  0.99208192
25 	 13.228025 	  0.71934498
26 	 13.756378 	 -0.076161867
27 	 14.199632 	  0.49574662
28 	 14.938898 	  0.34398418
29 	 15.29018 	  0.21841011
30 	 15.671352 	 -0.37102041
31 	 16.358686 	  0.42359774
32 	 16.754206 	  0.46813915
33 	 17.246047 	  0.53862283
34 	 17.692848 	  0.26415613
35 	 18.319782 	  0.39632045
36 	 18.855426 	 -0.2489386
37 	 19.23733 	 -0.44142698
38 	 19.730794 	  0.89936578
39 	 20.264431 	  0.74594735
40 	 20.493523 	 -0.033740196
41 	 20.9521 	  0.81004839
42 	 21.533685 	 -0.64947615
43 	 22.008897 	 -0.21386205
44 	 22.2639 	  0.79087212
45 	 22.874267 	  0.34040239
46 	 23.567761 	 -0.18728108
47 	 24.23952 	 -0.60980293
48 	 24.872527 	 -0.65623506
49 	 25.369366 	 -0.93091359
50 	 25.669558 	 -0.11618798
51 	 26.301917 	  0.52257539
52 	 26.785408 	 -0.12971757
53 	 27.085959 	  0.82434509
54 	 27.572872 	 -0.71892569
55 	 28.059818 	  0.53631178
56 	 28.447562 	  0.91849223
57 	 29.068711 	 -0.52853183
58 	 29.424998 	  0.1112996
59 	 30.082862 	 -0.028950071
60 	 30.567859 	 -0.90912419
61 	 31.088692 	  0.5013218
62 	 31.643542 	 -0.64065611
63 	 32.227889 	  0.30165664
64 	 32.966172 	 -0.54249284
65 	 33.607872 	  0.71137902
66 	 34.025196 	 -0.93439511
67 	 34.836052 	  0.99744163
68 	 35.294785 	 -0.67547443
69 	 35.910526 	 -0.60492297
70 	 36.392146 	  0.66455225
71 	 36.868493 	 -0.57982104
72 	 37.13905 	  0.52125446
73 	 37.62314 	 -0.99625558
74 	 38.113425 	  0.82907988
75 	 38.793531 	  0.50737418
76 	 39.182421 	  0.83891251
77 	 39.657601 	  0.40678617
78 	 40.078294 	 -0.50420217
79 	 40.716628 	 -0.055490769
80 	 41.195601 	  0.70837153
81 	 42.021798 	  0.93158789
82 	 42.594182 	 -0.0086102584
83 	 42.977275 	 -0.82367792
84 	 43.4734 	 -0.033423352
85 	 44.11093 	  0.6778722
86 	 44.367875 	  0.26551986
87 	 44.673999 	  0.25049403
88 	 45.25977 	  0.94380348
89 	 45.702594 	 -0.71071924
90 	 46.442605 	 -0.73478205
91 	 46.870964 	  0.42173966
92 	 47.163435 	  0.013219375
93 	 47.644951 	  0.39274736
94 	 48.018255 	 -0.69118627
95 	 48.687106 	 -0.33158038
96 	 49.346618 	  0.59662188
97 	 50.20428 	  0.55570696
98 	 50.441237 	  0.0049578306
99 	 50.856896 	 -0.12318702
100 	 51.347309 	 -0.57808947
101 	 51.761562 	  0.66041076
102 	 52.267633 	  0.56897518
103 	 52.642358 	  0.22424936
104 	 53.337531 	  0.77672028
105 	 53.801323 	  0.49497125
106 	 54.546765 	 -0.99417919
107 	 55.251845 	 -0.7809794
108 	 55.881869 	  0.77464044
109 	 56.240733 	  0.48747167
110 	 56.671955 	 -0.38387736
111 	 57.190872 	  0.4269462
112 	 57.738921 	  0.60033588
113 	 58.191711 	  0.79530683
114 	 58.537683 	 -0.43976882
115 	 58.967638 	 -0.11460553
116 	 59.408773 	  0.24702596
117 	 60.086452 	  0.89111792
118 	 60.687036 	  0.91450055
119 	 61.368396 	  0.33852184
120 	 61.716553 	 -0.73277896
121 	 62.139314 	 -0.090258608
122 	 62.847985 	  0.66114848
123 	 63.396864 	  0.94793894
124 	 63.926492 	  0.84892356
125 	 64.156287 	 -0.80460632
126 	 64.576563 	  0.8424489
127 	 64.962424 	  0.53366684
128 	 65.600971 	  0.59500729
129 	 66.389773 	 -0.31274858
130 	 66.889816 	  0.98001421
131 	 67.409451 	 -0.66182861
132 	 67.791522 	 -0.59442338
133 	 68.056543 	  0.76512215
134 	 68.3037 	 -0.67109068
135 	 68.867456 	  0.64685348
136 	 69.320835 	  0.52301553
137 	 70.115129 	 -0.25311226
138 	 70.414111 	  0.77275213
139 	 70.777727 	  0.56628516
140 	 71.274283 	  0.049000764
141 	 71.583492 	  0.17113447
142 	 71.925221 	  0.50567392
143 	 72.266772 	  0.85214087
144 	 72.858911 	 -0.40578954
145 	 73.414995 	 -0.42488057
146 	 73.957335 	  0.038060664
147 	 74.596518 	 -0.44092627
148 	 75.071041 	 -0.6289944
149 	 75.58652 	 -0.66162206
150 	 76.158211 	 -0.45692713
151 	 76.8282 	  0.17050087
152 	 77.196981 	 -0.14350922
153 	 77.787529 	 -0.86834284
154 	 78.315864 	 -0.57450051
155 	 78.705341 	 -0.063566377
156 	 79.511245 	  0.53999295
157 	 80.261474 	 -0.35164988
158 	 80.949113 	  0.84303291
159 	 81.491575 	  0.51201906
160 	 81.953902 	 -0.10894532
161 	 82.605219 	  0.8634059
162 	 82.858434 	  0.4009307
163 	 83.416153 	  0.66238527
