PROBLEM_NAME: RAP-NC-L_0806.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 5000
LINEAR_TERM: -256.907
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.76883669 	 -0.96249899
1 	 1.4344039 	 -0.12391287
2 	 1.8877016 	  0.8638884
3 	 2.5297025 	 -0.57082296
4 	 3.1033349 	 -0.72240342
5 	 3.6201794 	  0.7148324
6 	 4.0360264 	  0.34060203
7 	 4.5544304 	 -0.86866968
8 	 4.8720046 	 -0.42305191
9 	 5.3675898 	  0.043650972
10 	 6.0973127 	 -0.65075077
11 	 6.4879954 	 -0.79293491
12 	 6.9913394 	  0.0054928764
13 	 7.6375933 	 -0.74821389
14 	 8.0849542 	 -0.19551074
15 	 8.5647408 	  0.052249415
16 	 9.0339734 	 -0.93872405
17 	 9.509918 	 -0.68487838
18 	 10.002413 	 -0.59163654
19 	 10.485436 	 -0.22899988
20 	 11.108482 	 -0.62597982
21 	 11.444863 	 -0.87867166
22 	 11.852119 	  0.41428571
23 	 12.484966 	  0.86820381
24 	 13.069105 	  0.22092892
25 	 13.634582 	  0.14775246
26 	 14.124618 	  0.067556987
27 	 14.623029 	  0.4143173
28 	 15.149185 	  0.58453428
29 	 15.359229 	  0.78913772
30 	 16.024864 	  0.1834847
31 	 16.334878 	  0.098681304
32 	 16.866779 	 -0.36457159
33 	 17.353208 	 -0.17972758
34 	 17.745936 	 -0.49278002
35 	 18.277536 	 -0.98930303
36 	 18.773586 	 -0.32080953
37 	 19.04653 	 -0.57754365
38 	 19.276815 	  0.83068266
39 	 19.802537 	 -0.63975374
40 	 20.520171 	  0.60146301
41 	 20.975658 	 -0.020784555
42 	 21.621361 	 -0.76527339
43 	 22.161013 	 -0.84138207
44 	 22.683172 	  0.044862182
45 	 23.152649 	  0.59393241
46 	 23.640851 	 -0.27542606
47 	 24.491378 	  0.52176408
48 	 25.116931 	  0.65319289
49 	 25.31581 	 -0.42739158
50 	 25.86307 	  0.83883823
51 	 26.301474 	 -0.10840002
52 	 26.949078 	 -0.37724024
53 	 27.557518 	 -0.71064289
54 	 27.984057 	 -0.0071294778
55 	 28.705954 	  0.43913531
56 	 29.23978 	  0.34377206
57 	 29.775095 	 -0.9451343
58 	 30.287299 	 -0.086551631
59 	 30.972618 	  0.41599422
60 	 31.346536 	  0.50539557
61 	 31.937337 	 -0.55677777
62 	 32.502367 	  0.68189454
63 	 32.995016 	  0.718094
64 	 33.54964 	  0.43396735
65 	 33.853205 	  0.98560842
66 	 34.17975 	  0.56674174
67 	 34.611669 	  0.15092969
68 	 35.414398 	 -0.98144902
69 	 36.029563 	 -0.40251567
70 	 36.4251 	  0.35860384
71 	 37.122658 	 -0.83298404
72 	 37.65406 	 -0.62722865
73 	 38.016529 	  0.53892735
74 	 38.596716 	  0.0012414809
75 	 39.019118 	  0.90254568
76 	 39.494347 	 -0.76224007
77 	 39.993658 	  0.2400952
78 	 40.460425 	  0.046635976
79 	 40.864068 	  0.59729777
80 	 41.315435 	 -0.044851936
81 	 41.535394 	 -0.86532253
82 	 42.162834 	 -0.88975865
83 	 42.52212 	  0.29847031
84 	 43.008752 	  0.77305895
85 	 43.564337 	  0.4563968
86 	 44.06438 	  0.65115198
87 	 44.536054 	  0.96054901
88 	 45.081842 	 -0.059317533
89 	 45.398375 	 -0.2582831
90 	 45.794881 	  0.038447862
91 	 46.246089 	 -0.49395007
92 	 46.970985 	 -0.93023078
93 	 47.488407 	 -0.12927208
94 	 47.973428 	 -0.30075182
95 	 48.416067 	  0.5763851
96 	 48.85272 	 -0.1110639
97 	 49.579949 	  0.33550824
98 	 50.113799 	  0.7290771
99 	 50.558925 	  0.33452525
100 	 51.073165 	 -0.60981631
101 	 51.702601 	 -0.75543128
102 	 52.178445 	 -0.10973157
103 	 52.69636 	  0.12223044
104 	 53.128078 	  0.054366696
105 	 53.955439 	  0.21442142
106 	 54.404235 	 -0.51281804
107 	 54.790804 	  0.38582991
108 	 55.496421 	  0.61284114
109 	 55.973745 	  0.14914549
110 	 56.6137 	 -0.69261796
111 	 56.977615 	  0.42456982
112 	 57.541117 	  0.92939403
113 	 58.103197 	 -0.53791176
114 	 58.48168 	 -0.34763372
115 	 59.003492 	  0.75091268
116 	 59.269677 	 -0.18462741
117 	 59.676504 	 -0.24628619
118 	 60.235187 	  0.37199044
119 	 60.830308 	  0.22127614
120 	 61.440185 	 -0.52934475
121 	 62.114878 	  0.86078925
122 	 62.718581 	 -0.68949248
123 	 63.256044 	 -0.36456293
124 	 63.867357 	  0.27787712
125 	 64.367293 	  0.84871242
126 	 65.072764 	  0.44569215
127 	 65.75781 	  0.71488126
128 	 66.076217 	  0.33077183
129 	 66.956608 	 -0.055516645
130 	 67.217418 	  0.35542249
131 	 67.592341 	  0.39421121
132 	 67.95372 	  0.1965102
133 	 68.491851 	  0.94161533
134 	 68.951116 	 -0.55171937
135 	 69.204692 	  0.65545972
136 	 69.840548 	 -0.8114079
137 	 70.246865 	 -0.75868375
138 	 70.608948 	 -0.35181273
139 	 71.088429 	  0.046258712
140 	 71.490174 	  0.97770258
141 	 71.679056 	  0.9740086
142 	 72.111754 	 -0.86249717
143 	 72.518827 	 -0.21183067
144 	 73.023749 	 -0.093740304
145 	 73.565519 	 -0.10355733
146 	 74.111573 	  0.27144486
147 	 74.613805 	 -0.059612606
148 	 75.105335 	 -0.11399986
149 	 75.703549 	  0.29172267
150 	 76.06429 	 -0.13740735
151 	 76.444117 	  0.80799034
152 	 76.936827 	  0.37240815
153 	 77.186123 	  0.44250876
154 	 77.67297 	 -0.65798241
155 	 78.164959 	  0.16275861
156 	 78.781114 	  0.12121953
157 	 79.422754 	  0.032962452
158 	 80.109969 	 -0.82015023
159 	 80.529054 	 -0.65507155
160 	 80.689815 	  0.23047961
161 	 81.09596 	  0.97800863
162 	 81.461439 	 -0.0065090045
163 	 81.868318 	  0.27368312
164 	 82.422606 	  0.83068741
165 	 83.101981 	  0.12094143
166 	 83.579314 	  0.69409885
167 	 84.061761 	  0.25621123
168 	 84.585145 	 -0.32721082
169 	 84.902136 	  0.14142567
170 	 85.704481 	 -0.6822726
171 	 86.328797 	  0.61381408
172 	 86.856282 	 -0.84002031
173 	 87.228373 	  0.99120649
174 	 87.819148 	 -0.80328508
175 	 88.098736 	 -0.85697966
176 	 88.462296 	 -0.97096026
177 	 89.054602 	  0.35219657
178 	 89.532079 	  0.4581091
179 	 90.144786 	 -0.73853174
180 	 90.905521 	  0.37737748
181 	 91.1244 	  0.045578957
182 	 91.761693 	 -0.060005098
183 	 92.179451 	 -0.94645958
184 	 92.817394 	 -0.77429008
185 	 93.319381 	  0.50217349
186 	 93.684145 	  0.28021057
187 	 93.987093 	 -0.91880725
188 	 94.764457 	 -0.85496156
189 	 95.423555 	 -0.77256524
190 	 96.003672 	  0.463363
191 	 96.467334 	 -0.048092332
192 	 97.010584 	 -0.51892419
193 	 97.327949 	 -0.011652813
194 	 97.595059 	  0.19866706
195 	 98.130486 	  0.64330826
196 	 98.581125 	 -0.58758757
197 	 99.201926 	  0.086972266
198 	 99.618079 	 -0.38332024
199 	 100.18618 	  0.31733317
200 	 100.67913 	  0.34751859
201 	 101.08455 	 -0.92478663
202 	 101.55668 	  0.60170111
203 	 102.30187 	 -0.86243127
204 	 102.61865 	  0.065825258
205 	 103.07499 	 -0.94617871
206 	 103.65691 	  0.65385743
207 	 104.18436 	  0.8752542
208 	 104.61191 	 -0.92623255
209 	 105.2811 	  0.48484715
210 	 105.87719 	  0.24096867
211 	 106.1256 	 -0.21048232
212 	 106.69594 	 -0.91001581
213 	 107.28574 	 -0.58117725
214 	 107.82204 	  0.92770817
215 	 108.18435 	  0.11473608
216 	 108.8522 	 -0.99440037
217 	 109.27511 	  0.8704937
218 	 109.58672 	  0.86004952
219 	 110.24819 	  0.60755296
220 	 111.04857 	  0.3040078
221 	 111.53903 	  0.033752031
222 	 112.07095 	 -0.61537955
223 	 112.5035 	  0.81062813
224 	 112.97136 	 -0.94420927
