PROBLEM_NAME: RAP-NC-L_1109.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 50000
LINEAR_TERM: 18307.7
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.51444227 	  0.14431545
1 	 1.0236149 	  0.38008666
2 	 1.5165821 	  0.70769319
3 	 2.2499358 	 -0.49278419
4 	 2.5442167 	 -0.55528544
5 	 3.073833 	  0.445055
6 	 3.7207088 	  0.62469446
7 	 4.065311 	  0.12770608
8 	 4.7583663 	 -0.69561526
9 	 5.3074212 	 -0.18569719
10 	 5.6650737 	 -0.02593763
11 	 6.2868729 	 -0.15210174
12 	 6.6081174 	  0.94998029
13 	 7.1459976 	 -0.48053329
14 	 7.9699647 	 -0.97697325
15 	 8.4877043 	  0.0030697774
16 	 8.8555935 	 -0.27287737
17 	 9.5174435 	 -0.43055239
18 	 10.07988 	 -0.77792101
19 	 10.641983 	 -0.16941879
20 	 11.142378 	 -0.064282749
21 	 11.4409 	  0.56214764
22 	 11.912599 	  0.22817104
23 	 12.57196 	  0.20576342
24 	 12.956879 	  0.80541897
25 	 13.409404 	 -0.49483052
26 	 13.936674 	 -0.3720273
27 	 14.379212 	  0.64260621
28 	 14.804709 	  0.038395967
29 	 15.323853 	  0.75023589
30 	 15.79216 	  0.60089133
31 	 16.295389 	  0.27169416
32 	 16.790793 	  0.94692546
33 	 17.313529 	 -0.065687292
34 	 17.79935 	 -0.45165895
35 	 18.316126 	  0.64177346
36 	 18.928973 	 -0.49797214
37 	 19.715556 	  0.083324115
38 	 20.141872 	  0.94353752
39 	 20.465268 	 -0.47776987
40 	 20.960959 	  0.87594883
41 	 21.784246 	 -0.44107219
42 	 22.043952 	  0.23807327
43 	 22.372682 	  0.53915531
44 	 22.790096 	  0.11930214
45 	 23.262335 	 -0.36685508
46 	 23.622487 	 -0.46616985
47 	 24.14206 	 -0.061661219
48 	 24.781884 	  0.10590434
49 	 25.539289 	 -0.6190711
50 	 25.810575 	 -0.62505525
51 	 26.250435 	 -0.52946777
52 	 26.560523 	  0.79320118
53 	 26.925405 	  0.70964014
54 	 27.371184 	  0.37701494
55 	 28.073981 	 -0.3285538
56 	 28.509377 	  0.5420461
57 	 29.052058 	 -0.041467611
58 	 29.580633 	 -0.34620318
59 	 30.248473 	  0.30757926
60 	 30.611982 	  0.028065976
61 	 31.14711 	 -0.4826864
62 	 31.652076 	 -0.85521298
63 	 32.345207 	 -0.76926399
64 	 33.190087 	  0.075311447
65 	 33.80965 	  0.49707493
66 	 34.211888 	 -0.051545864
