PROBLEM_NAME: RAP-NC-L_1107.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 50000
LINEAR_TERM: 24812.2
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.58324649 	 -0.46625015
1 	 1.0519459 	  0.98931093
2 	 1.4435368 	 -0.61978854
3 	 1.7764067 	  0.17384188
4 	 2.4023989 	  0.27436072
5 	 3.0573272 	  0.58216541
6 	 3.6992441 	  0.27932889
7 	 4.247623 	 -0.87158204
8 	 4.9003733 	  0.21071239
9 	 5.2479253 	  0.36321682
10 	 5.693893 	 -0.031174647
11 	 6.2463157 	  0.84370973
12 	 6.5250137 	 -0.16813677
13 	 7.1446654 	  0.56645049
14 	 7.6909858 	 -0.76601906
15 	 8.2920464 	 -0.27867328
16 	 8.7439846 	  0.088777782
17 	 9.236593 	 -0.17461606
18 	 9.83051 	 -0.5066862
19 	 10.108035 	  0.59714566
20 	 10.557644 	 -0.20960378
21 	 11.131208 	  0.39005002
22 	 11.54814 	 -0.47975594
23 	 12.068049 	  0.50693007
24 	 12.389083 	 -0.76670731
25 	 12.833667 	  0.27348516
26 	 13.474565 	 -0.93608601
27 	 13.718096 	 -0.24230855
28 	 14.123703 	  0.91874044
29 	 14.927877 	  0.60704671
30 	 15.551036 	 -0.88909787
31 	 16.305154 	  0.40381224
32 	 16.763657 	  0.66569237
33 	 17.136482 	  0.018286417
34 	 17.517187 	 -0.13795424
35 	 17.760114 	 -0.83955303
36 	 18.271686 	  0.3669691
37 	 18.644629 	 -0.96981796
38 	 19.055049 	  0.69958934
39 	 19.575706 	 -0.044815662
40 	 20.093161 	 -0.62076982
41 	 20.823298 	 -0.39224003
42 	 21.263556 	 -0.99619077
43 	 21.713832 	 -0.57076927
44 	 22.324985 	 -0.75159197
45 	 22.712267 	  0.96916746
46 	 23.341136 	  0.69820974
47 	 23.871887 	 -0.95905468
48 	 24.204822 	  0.32761224
49 	 24.860954 	 -0.71319311
50 	 25.247721 	 -0.44367382
51 	 25.895043 	 -0.35427257
52 	 26.673118 	  0.73282732
53 	 27.145416 	 -0.39785524
54 	 27.86247 	 -0.010943002
55 	 28.733516 	 -0.75455606
56 	 29.109471 	  0.30892288
57 	 29.660462 	  0.57828766
58 	 30.174154 	  0.065144254
59 	 30.574459 	 -0.062602601
60 	 31.113054 	  0.87831679
61 	 31.321852 	  0.53926845
62 	 31.944073 	 -0.076907252
63 	 32.455374 	 -0.8186637
64 	 33.103002 	 -0.39902463
65 	 33.454459 	  0.94458952
66 	 34.069471 	 -0.72229731
67 	 34.504663 	 -0.17394941
68 	 35.188023 	 -0.42147709
69 	 35.54942 	 -0.50698818
70 	 36.346647 	 -0.56301413
71 	 36.910449 	 -0.44412734
72 	 37.56408 	 -0.61864327
73 	 38.150838 	  0.16701177
74 	 38.987902 	  0.6018136
75 	 39.604755 	 -0.058209435
76 	 40.035388 	 -0.96563111
77 	 40.594293 	 -0.2219631
78 	 41.054958 	 -0.51678636
79 	 41.441293 	 -0.016355245
80 	 41.998516 	  0.0037746967
81 	 42.440582 	 -0.61187612
82 	 43.022491 	 -0.083698104
