PROBLEM_NAME: RAP-NC-L_0403.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 200
LINEAR_TERM: -22.5535
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.66516568 	 -0.23310326
1 	 0.99552467 	  0.1782416
2 	 1.3850035 	 -0.79825937
3 	 1.8387248 	 -0.21789033
4 	 2.3231981 	  0.77810317
5 	 2.8295744 	 -0.98368647
6 	 3.1260921 	 -0.24941923
7 	 3.5875449 	 -0.28007802
8 	 4.1101154 	 -0.19184027
9 	 4.658577 	  0.44530812
10 	 5.136269 	  0.49372399
11 	 5.2975291 	 -0.19243511
12 	 5.4218404 	 -0.12796706
13 	 6.0163003 	  0.43730586
14 	 6.6177204 	 -0.017204674
15 	 7.0489598 	 -0.94142516
16 	 7.340175 	 -0.10127773
17 	 8.2138869 	  0.77447628
18 	 8.6168722 	  0.53450161
19 	 9.130462 	 -0.38905036
20 	 9.317421 	 -0.71806523
21 	 9.8157652 	  0.39476818
22 	 10.134127 	  0.19466761
23 	 10.673608 	 -0.58468722
24 	 11.075735 	 -0.82239604
25 	 11.551799 	 -0.8564088
26 	 12.008133 	  0.57913608
27 	 12.465738 	 -0.087701825
28 	 12.908728 	 -0.096925958
29 	 13.128361 	 -0.54896998
30 	 13.595845 	 -0.90027538
31 	 14.060307 	  0.58524898
32 	 14.360235 	  0.20356067
33 	 15.137261 	  0.0087889113
34 	 15.608609 	 -0.33633892
35 	 15.960166 	 -0.20051472
36 	 16.491201 	  0.14679451
37 	 16.8793 	  0.076029508
38 	 17.317931 	  0.19080727
39 	 17.878103 	 -0.14224579
40 	 18.330553 	 -0.65692619
41 	 18.830248 	 -0.66298835
42 	 19.305194 	 -0.030058292
43 	 19.922314 	  0.95888744
44 	 20.371487 	 -0.15085445
45 	 20.997327 	  0.47568495
46 	 21.598155 	 -0.91415587
47 	 21.946103 	  0.9207068
48 	 22.268384 	 -0.8565831
49 	 22.777874 	 -0.15444159
50 	 23.286355 	 -0.2588952
51 	 23.769115 	 -0.53236647
52 	 24.112179 	  0.50757168
53 	 24.537553 	  0.067084856
54 	 24.972669 	  0.09936309
55 	 25.636267 	 -0.23009096
56 	 26.281804 	  0.97189389
57 	 27.07873 	  0.75519349
58 	 27.61951 	 -0.69558955
59 	 28.306414 	  0.19680362
60 	 28.764979 	 -0.84348922
61 	 29.487488 	 -0.89810701
62 	 30.077381 	  0.02879414
63 	 30.470778 	 -0.96240046
64 	 31.050448 	  0.33863643
65 	 31.48378 	 -0.55334155
66 	 32.107803 	 -0.37278175
67 	 32.638936 	 -0.024462846
68 	 32.879948 	  0.58568737
69 	 33.424956 	 -0.36936424
70 	 33.985165 	 -0.78510407
71 	 34.301459 	  0.67310411
72 	 34.755592 	 -0.15874418
73 	 35.295686 	 -0.25517074
74 	 35.899518 	 -0.55797274
75 	 36.64994 	 -0.30832064
76 	 37.203868 	  0.088967704
77 	 37.595553 	 -0.45124948
78 	 38.229752 	 -0.75110814
79 	 38.98914 	  0.6147908
80 	 39.548415 	 -0.40479094
81 	 40.055402 	  0.99952705
82 	 40.549674 	 -0.22963494
83 	 41.173388 	  0.18410896
84 	 41.561302 	  0.28984504
85 	 41.748573 	 -0.43561193
86 	 42.280241 	  0.5824719
87 	 42.737014 	  0.8264749
88 	 43.118796 	  0.92606062
89 	 43.847178 	 -0.97984243
90 	 44.396294 	 -0.46673795
91 	 44.765951 	 -0.97555686
92 	 45.069217 	  0.03946889
93 	 45.769112 	 -0.95312839
94 	 46.483003 	 -0.24470325
95 	 46.902097 	 -0.64810999
96 	 47.528303 	 -0.40450266
97 	 47.940593 	 -0.35878295
98 	 48.607966 	 -0.59612778
99 	 49.101588 	 -0.7366856
100 	 49.789017 	  0.86782778
101 	 50.210962 	  0.49389433
102 	 50.751539 	  0.15028037
103 	 51.274267 	 -0.81349068
104 	 51.672434 	 -0.14442854
105 	 52.158583 	  0.76271667
106 	 52.682076 	 -0.55032357
107 	 52.947115 	 -0.23209445
108 	 53.140525 	  0.2118177
109 	 53.804996 	 -0.20466089
110 	 54.372503 	  0.80061338
111 	 54.876093 	 -0.38142993
112 	 55.459089 	  0.83944893
113 	 56.121849 	  0.84892375
114 	 56.847469 	  0.94961699
115 	 57.297916 	 -0.62062824
116 	 57.818722 	  0.5812513
117 	 58.246535 	 -0.78404484
118 	 58.473223 	 -0.83977531
119 	 59.011882 	  0.58271125
120 	 59.382014 	 -0.13163539
121 	 59.846386 	 -0.1361287
122 	 60.504926 	  0.74876578
123 	 61.035581 	 -0.58014889
124 	 61.292605 	  0.44783578
125 	 61.848056 	  0.23025105
126 	 62.550185 	 -0.49570399
127 	 63.010715 	  0.4279671
128 	 63.212978 	  0.56887553
129 	 63.841959 	 -0.44040534
130 	 64.574153 	  0.42234071
131 	 64.854864 	  0.29575459
132 	 65.272248 	 -0.47053183
133 	 65.737014 	 -0.20620679
134 	 66.497236 	  0.33640871
135 	 67.060301 	 -0.3191884
136 	 67.625537 	  0.92832171
137 	 68.09984 	 -0.74055981
138 	 68.768159 	  0.18674944
139 	 69.551023 	 -0.42982726
140 	 70.173547 	  0.58512491
141 	 70.865577 	  0.99018909
142 	 71.428389 	 -0.27979585
143 	 72.014961 	  0.55004833
144 	 72.468363 	  0.71100167
145 	 73.060464 	 -0.32690551
146 	 73.601777 	 -0.64065935
147 	 74.153639 	 -0.99503591
148 	 74.664154 	  0.38567395
149 	 75.442657 	 -0.31627045
150 	 76.111227 	  0.31608734
151 	 76.813319 	  0.36073894
152 	 77.404793 	  0.071047349
153 	 77.827844 	  0.21343671
154 	 78.127829 	 -0.089432875
155 	 78.951291 	  0.15558244
156 	 79.314852 	 -0.32244158
157 	 79.809732 	  0.68999643
158 	 80.079586 	  0.16060079
159 	 80.618803 	  0.50377865
160 	 80.920722 	 -0.12291941
161 	 81.575411 	  0.65797063
162 	 82.053189 	  0.28526369
163 	 82.524959 	 -0.2016613
164 	 82.974879 	 -0.46541428
165 	 83.40478 	  0.61044557
166 	 83.930964 	 -0.079441161
167 	 84.448603 	  0.30300817
168 	 84.936527 	 -0.011943953
169 	 85.446895 	  0.2284153
170 	 85.665334 	  0.73292083
171 	 86.099744 	  0.73967151
172 	 86.48765 	 -0.76757353
173 	 87.132625 	  0.8281338
174 	 87.538505 	 -0.94940567
175 	 88.147772 	 -0.65389777
176 	 88.642282 	  0.057419424
177 	 89.261519 	 -0.17138948
178 	 89.807714 	  0.15850742
179 	 90.204985 	  0.83069102
180 	 90.825709 	 -0.32364317
181 	 91.344228 	  0.91218347
182 	 91.594489 	 -0.53693198
183 	 91.908908 	 -0.92776604
184 	 92.383438 	  0.15985021
185 	 93.134142 	 -0.53506042
186 	 93.65288 	  0.73202995
187 	 94.174698 	 -0.61090637
188 	 94.610962 	 -0.18974621
189 	 95.219796 	 -0.70918077
190 	 95.494299 	 -0.70793267
191 	 96.251585 	  0.030391801
192 	 96.592627 	  0.74620123
193 	 97.392648 	 -0.78240337
194 	 97.953972 	 -0.37539678
195 	 98.480541 	 -0.97566384
