PROBLEM_NAME: RAP-NC-L_0601.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 1000
LINEAR_TERM: 363.843
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.54807718 	  0.7231172
1 	 1.0927939 	 -0.7195919
2 	 1.7034813 	  0.048875143
3 	 2.2473924 	  0.53855459
4 	 3.0004619 	  0.80143752
5 	 3.4317029 	  0.14311971
6 	 3.9022795 	 -0.9951915
7 	 4.7237307 	  0.58321646
8 	 5.0622624 	  0.46550606
9 	 5.8264255 	 -0.63045706
10 	 6.3622801 	  0.94639494
11 	 6.6953014 	  0.42063722
12 	 7.1792214 	  0.12751951
13 	 7.8703939 	 -0.69212492
14 	 8.4096409 	  0.69953131
15 	 9.0548737 	  0.010292803
16 	 9.1992286 	 -0.79464508
17 	 9.5777305 	  0.2922023
18 	 10.157198 	  0.80456793
19 	 10.622419 	  0.69974757
20 	 10.856337 	 -0.996898
21 	 11.42361 	  0.8709555
22 	 11.995467 	 -0.6881418
23 	 12.750363 	 -0.28213568
24 	 13.110181 	  0.97273114
25 	 13.539993 	 -0.77586073
26 	 14.056121 	 -0.77154805
27 	 14.262644 	 -0.47854439
28 	 14.77344 	 -0.65713086
29 	 15.172029 	  0.1692299
30 	 15.959629 	 -0.75009004
31 	 16.40026 	 -0.6357655
32 	 16.969159 	 -0.16836062
33 	 17.544006 	  0.58795641
34 	 17.697092 	  0.29140672
35 	 18.248002 	 -0.40923407
36 	 18.687767 	 -0.66268393
37 	 19.148994 	 -0.43243823
38 	 19.808705 	 -0.18293557
39 	 20.202079 	  0.27863568
40 	 20.640579 	 -0.4285923
41 	 21.085882 	  0.94255914
42 	 21.704565 	 -0.86390697
43 	 22.257796 	  0.31807694
44 	 22.771481 	  0.47808883
45 	 23.000419 	 -0.17185223
46 	 23.48613 	 -0.80754394
47 	 24.001066 	 -0.90634529
48 	 24.497172 	  0.99444949
49 	 25.17719 	  0.67443458
50 	 25.662347 	 -0.30169331
51 	 26.106428 	  0.063794199
52 	 26.60411 	 -0.33122284
53 	 27.230659 	  0.13431744
54 	 27.723269 	 -0.59120207
55 	 28.288712 	 -0.38319341
56 	 28.675581 	 -0.49389578
57 	 29.144866 	 -0.85593347
58 	 29.760837 	  0.39824055
59 	 30.372703 	  0.12827803
60 	 30.789487 	 -0.49818151
61 	 31.50452 	 -0.2926727
62 	 32.186697 	 -0.042812698
63 	 32.921178 	  0.36359445
64 	 33.538597 	  0.040712757
65 	 34.115385 	  0.73125679
66 	 34.54126 	  0.72398921
67 	 34.851034 	  0.94313324
68 	 35.160883 	 -0.35523082
69 	 35.747479 	 -0.72751026
70 	 36.418255 	 -0.27728483
