PROBLEM_NAME: RAP-NC-L_0700.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 2000
LINEAR_TERM: -558.462
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.51000429 	 -0.56036497
1 	 1.0226346 	 -0.71776638
2 	 1.6548793 	  0.34968015
3 	 2.248026 	  0.34773347
4 	 2.8162974 	 -0.63456254
5 	 3.2491301 	 -0.25977418
6 	 3.827334 	  0.81769164
7 	 4.2619414 	 -0.98581959
8 	 4.9740561 	  0.47853738
9 	 5.20459 	  0.50163692
10 	 5.4929908 	 -0.78371996
11 	 5.9752687 	  0.15521899
12 	 6.4766016 	  0.95108774
13 	 6.679047 	  0.40722304
14 	 6.9645805 	 -0.10104216
15 	 7.4335772 	 -0.93380019
16 	 7.986078 	 -0.34745233
17 	 8.5882528 	 -0.29128148
18 	 9.1365151 	  0.0093029977
19 	 9.9191211 	 -0.81373409
20 	 10.487581 	  0.40404417
21 	 10.885134 	 -0.065301426
22 	 11.49145 	  0.35309561
23 	 12.010865 	 -0.32945977
24 	 12.36716 	  0.3522506
25 	 12.697459 	 -0.61888775
26 	 13.419134 	 -0.73404578
27 	 14.058189 	  0.80894729
28 	 14.568161 	  0.39757509
29 	 15.016929 	 -0.34920753
30 	 15.66038 	 -0.33096825
31 	 16.210521 	  0.29323346
32 	 16.779518 	 -0.72964306
33 	 17.133806 	  0.40235237
34 	 17.469857 	  0.074519634
35 	 17.907274 	  0.60994471
36 	 18.329977 	 -0.56918443
37 	 18.824626 	  0.47985743
38 	 19.189751 	  0.33604786
39 	 19.917544 	 -0.74162714
40 	 20.308444 	  0.20527574
41 	 21.172845 	  0.77828951
42 	 21.605732 	  0.69887299
43 	 22.210214 	 -0.67920131
44 	 22.705018 	 -0.63208973
45 	 23.030295 	  0.77289962
46 	 23.308376 	 -0.079239803
47 	 23.600189 	 -0.23752582
48 	 23.995093 	  0.71086777
49 	 24.553433 	  0.94369681
50 	 24.948716 	 -0.66726337
51 	 25.169143 	 -0.011758238
52 	 25.726817 	 -0.24190115
53 	 26.111201 	  0.55917823
54 	 26.549038 	 -0.57506567
55 	 27.189346 	 -0.31029653
56 	 27.655526 	 -0.3018645
57 	 28.143095 	  0.53056326
58 	 28.66802 	  0.25724101
59 	 29.367372 	  0.34302438
