PROBLEM_NAME: RAP-NC-L_1103.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 50000
LINEAR_TERM: 23082.9
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.46558754 	  0.92336464
1 	 1.2164928 	  0.98306873
2 	 1.616374 	 -0.13447093
3 	 2.0076853 	  0.48652539
4 	 2.5678787 	  0.36735862
5 	 3.047546 	  0.092321032
6 	 3.6453312 	 -0.70096678
7 	 4.2970682 	  0.36539675
8 	 4.8236991 	 -0.28677968
9 	 5.3096356 	  0.67155228
10 	 5.6965578 	 -0.67176284
11 	 6.205649 	  0.56231189
12 	 6.5007407 	 -0.8977268
13 	 7.0584863 	  0.18279004
14 	 7.6821998 	 -0.74963673
15 	 7.8330817 	  0.10523487
16 	 8.1977965 	  0.32119555
17 	 8.7209271 	  0.54366476
18 	 9.2521805 	  0.78105198
19 	 9.6946886 	  0.36736791
20 	 10.414286 	  0.36485159
21 	 10.812633 	  0.4961302
22 	 11.331887 	 -0.26335558
23 	 12.062142 	 -0.2266013
24 	 12.520606 	  0.50700661
25 	 13.097663 	 -0.23286282
26 	 13.634244 	 -0.15945014
27 	 14.125928 	 -0.14032269
28 	 14.71648 	 -0.16056279
29 	 15.349363 	 -0.39753397
30 	 16.092407 	  0.8755937
31 	 16.617949 	 -0.74238475
32 	 17.175086 	 -0.94009655
33 	 17.570081 	 -0.70790362
34 	 17.971726 	  0.86873306
35 	 18.244142 	  0.58925646
36 	 18.965697 	 -0.26040923
37 	 19.722215 	 -0.2019048
38 	 20.103215 	  0.093955105
39 	 20.670186 	 -0.14041189
40 	 21.092706 	  0.99092126
41 	 21.451279 	  0.7294827
42 	 21.830861 	  0.72776872
43 	 22.279891 	 -0.14598611
44 	 22.498937 	  0.53776243
45 	 22.770342 	  0.22052953
46 	 23.139602 	  0.31479278
47 	 23.536749 	  0.7846815
48 	 24.107156 	  0.47020199
49 	 24.669052 	 -0.36751881
50 	 25.175548 	 -0.51324936
51 	 25.769157 	  0.3626837
52 	 26.380879 	  0.075147623
53 	 26.788544 	  0.66109371
54 	 27.578723 	  0.40678601
55 	 28.187357 	  0.76199885
56 	 28.547208 	 -0.51231092
57 	 29.147252 	  0.49545149
58 	 29.706145 	 -0.87687258
59 	 30.240613 	 -0.10691866
60 	 30.773067 	  0.17554921
61 	 31.29452 	  0.15693437
62 	 31.541569 	  0.5443838
63 	 32.157425 	  0.36480869
64 	 32.764309 	  0.074174945
65 	 33.61059 	  0.81121523
66 	 33.939615 	  0.067447701
67 	 34.261979 	  0.17978569
68 	 34.723182 	 -0.80113096
69 	 35.497071 	 -0.24436849
70 	 35.865906 	 -0.44918737
71 	 36.689272 	 -0.67346207
72 	 37.388831 	 -0.26700479
73 	 38.095691 	 -0.99410841
74 	 38.591368 	  0.58658338
75 	 39.190932 	 -0.91873059
76 	 39.607841 	 -0.68789024
77 	 40.430284 	 -0.63798292
78 	 40.949669 	  0.6434188
79 	 41.450065 	 -0.78450292
80 	 41.614293 	  0.42002691
81 	 41.943041 	  0.19412981
82 	 42.482335 	 -0.29430783
83 	 42.792218 	 -0.19001359
84 	 43.325056 	  0.91124148
85 	 43.673465 	 -0.69624356
86 	 44.27361 	 -0.19125727
87 	 44.849665 	  0.72461183
88 	 45.431432 	 -0.12579253
89 	 46.003514 	  0.16985916
90 	 46.490597 	  0.18470577
91 	 46.941239 	 -0.4551345
92 	 47.426443 	 -0.69324895
93 	 47.907199 	  0.10183109
