PROBLEM_NAME: RAP-NC-L_0508.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 500
LINEAR_TERM: -215.02
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.5316438 	 -0.86979098
1 	 1.1027745 	  0.30097027
2 	 1.7110327 	 -0.508295
3 	 2.4297562 	 -0.68692181
4 	 3.0098222 	 -0.98727571
5 	 3.401321 	 -0.53571582
6 	 3.7965075 	  0.0051173442
7 	 4.3966073 	 -0.29795758
8 	 4.9761417 	  0.72643152
9 	 5.4775552 	 -0.034746679
10 	 6.0021748 	 -0.43883112
11 	 6.5085633 	  0.66881891
12 	 6.993112 	  0.59056624
13 	 7.1632158 	 -0.84156258
14 	 7.5821261 	  0.18408855
15 	 7.9853663 	  0.22292146
16 	 8.4311354 	 -0.6264193
17 	 8.9456818 	  0.93605395
18 	 9.4324588 	 -0.24269907
19 	 10.225759 	 -0.20224366
20 	 10.520363 	 -0.81371478
21 	 10.872318 	  0.53063959
22 	 11.514731 	 -0.091993362
23 	 12.088549 	 -0.73526905
24 	 12.522578 	 -0.041387612
25 	 13.026599 	 -0.63671726
26 	 13.714685 	  0.093288872
27 	 14.003396 	 -0.57564499
28 	 14.411979 	 -0.90866154
29 	 14.887543 	  0.99727813
30 	 15.234116 	 -0.56286445
31 	 15.884136 	  0.95636072
32 	 16.28273 	  0.69948852
33 	 16.665593 	 -0.51348019
34 	 17.391793 	  0.13528665
35 	 17.842637 	  0.90509977
36 	 18.369778 	  0.46819911
37 	 19.110851 	  0.51158128
38 	 19.639582 	 -0.81199615
39 	 20.250383 	 -0.18648494
40 	 20.748512 	  0.73524116
41 	 21.153095 	  0.79950822
42 	 21.674888 	 -0.26901713
43 	 21.982168 	 -0.41529667
44 	 22.303245 	 -0.9851061
45 	 22.67183 	 -0.87415446
46 	 23.101025 	  0.72713084
47 	 23.594436 	 -0.76825015
48 	 24.096287 	 -0.21829138
49 	 24.414129 	 -0.22202119
50 	 24.975609 	 -0.9077307
51 	 25.412558 	 -0.50914811
52 	 25.937899 	  0.55670615
53 	 26.823605 	  0.5821024
54 	 27.335682 	 -0.86145886
55 	 27.679282 	  0.52813284
56 	 27.933389 	  0.9362656
57 	 28.541139 	  0.77960926
58 	 29.07029 	 -0.34616037
59 	 29.263643 	 -0.62095416
60 	 29.471198 	 -0.46942989
61 	 30.042133 	 -0.39178409
62 	 30.672069 	  0.38801001
63 	 30.973828 	 -0.74888972
64 	 31.363144 	  0.29814202
65 	 31.911077 	  0.93588513
66 	 32.585448 	  0.58815549
67 	 32.927953 	  0.63268547
68 	 33.623627 	 -0.12279156
69 	 34.168005 	 -0.16673455
70 	 34.542369 	  0.5390413
71 	 35.337101 	 -0.97969713
72 	 35.82608 	 -0.13579137
73 	 36.340947 	 -0.37229698
74 	 37.041432 	 -0.5759418
75 	 37.310346 	 -0.98465019
76 	 37.816164 	  0.58704684
77 	 38.46092 	  0.78098469
78 	 39.170004 	  0.63124654
79 	 39.837562 	  0.72419382
80 	 40.436385 	  0.075834636
81 	 40.73471 	  0.17248063
82 	 41.420934 	 -0.29872661
83 	 41.984518 	  0.94500063
84 	 42.43056 	 -0.39794938
85 	 42.93633 	  0.71357227
86 	 43.227152 	 -0.25610411
87 	 43.893135 	  0.53726202
88 	 44.43901 	 -0.31218833
89 	 45.229004 	  0.90293422
90 	 45.571032 	  0.90409568
91 	 46.131944 	  0.34865208
92 	 46.404687 	 -0.50692231
93 	 47.018415 	 -0.66624257
94 	 47.779697 	 -0.44279596
95 	 48.291808 	  0.73843118
96 	 48.834927 	 -0.41488047
97 	 49.364732 	  0.012651064
98 	 49.910003 	  0.24943002
99 	 50.571796 	  0.86908268
100 	 51.052178 	  0.11744178
101 	 51.656184 	 -0.046088722
102 	 52.146327 	  0.3957504
103 	 52.586602 	  0.56569461
104 	 52.947251 	  0.4515899
105 	 53.480385 	  0.0067778674
106 	 53.941518 	  0.7313147
107 	 54.391225 	 -0.38310717
108 	 54.791116 	  0.86157194
109 	 55.012493 	  0.49358874
110 	 55.4639 	  0.55430608
111 	 55.903182 	 -0.55771636
112 	 56.250724 	 -0.61306952
113 	 56.677713 	  0.95996491
114 	 57.156199 	 -0.65416327
115 	 57.679841 	 -0.91224434
116 	 58.287123 	  0.031188722
