PROBLEM_NAME: RAP-NC-L_0809.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 5000
LINEAR_TERM: 1975.66
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.48386379 	 -0.87451211
1 	 1.2184006 	  0.77759605
2 	 1.4822828 	 -0.95389261
3 	 2.033416 	 -0.73722086
4 	 2.4810755 	  0.57375936
5 	 2.7374224 	  0.66633862
6 	 3.4510791 	  0.5325731
7 	 3.9203214 	 -0.19562916
8 	 4.6849673 	 -0.36712707
9 	 5.5090191 	 -0.1636906
10 	 5.9929025 	  0.55338815
11 	 6.4464835 	 -0.5578465
12 	 6.705625 	  0.72870463
13 	 7.4532023 	  0.14853785
14 	 7.9347313 	 -0.79398731
15 	 8.3632368 	 -0.18466568
16 	 8.6626304 	 -0.37203252
17 	 9.0413407 	 -0.91286667
18 	 9.3231001 	 -0.44276828
19 	 9.6706896 	  0.52009525
20 	 10.48647 	 -0.60975067
21 	 11.240147 	  0.12247439
22 	 11.834956 	 -0.94313093
23 	 12.305164 	 -0.06876245
24 	 13.046144 	 -0.66187301
25 	 13.518753 	 -0.97528743
26 	 13.919708 	  0.75597228
27 	 14.256736 	  0.20860393
28 	 14.975386 	  0.36869302
29 	 15.37665 	  0.030110955
30 	 15.652047 	  0.43973843
31 	 15.989659 	 -0.90970235
32 	 16.597036 	 -0.64817093
33 	 16.837883 	  0.4688105
34 	 17.314349 	  0.1362678
35 	 17.551847 	  0.10514573
36 	 17.893011 	  0.32392759
37 	 18.410639 	  0.89681479
38 	 18.942732 	 -0.182146
39 	 19.148633 	 -0.32843117
40 	 19.76492 	 -0.99896744
41 	 20.485926 	  0.050722482
42 	 20.667409 	  0.72165572
43 	 21.260328 	 -0.8714773
44 	 21.768268 	  0.15978919
45 	 22.257906 	 -0.088705087
46 	 22.548367 	 -0.54102782
47 	 22.775698 	 -0.61528698
48 	 23.298789 	  0.0021990991
49 	 23.454558 	  0.14548152
50 	 23.975657 	 -0.47926376
51 	 24.648815 	  0.83215379
52 	 25.112046 	  0.82996558
53 	 25.403518 	  0.49414344
54 	 25.740858 	 -0.49323554
55 	 26.123118 	 -0.98487257
56 	 26.74931 	  0.24676466
57 	 27.291488 	  0.50777932
58 	 27.914593 	  0.23038675
59 	 28.211771 	 -0.6341288
60 	 28.939772 	  0.18731785
61 	 29.605481 	  0.83849362
62 	 30.24135 	 -0.79855282
63 	 30.790737 	 -0.72866423
64 	 31.056466 	 -0.98989798
65 	 31.501452 	 -0.88540463
66 	 32.307688 	  0.60704149
67 	 32.972568 	 -0.092248362
68 	 33.592783 	  0.2553684
69 	 34.070599 	  0.16253361
70 	 34.498883 	 -0.15020652
71 	 34.83143 	 -0.69380092
72 	 35.256981 	  0.66541599
73 	 35.699083 	  0.66823053
74 	 36.015761 	 -0.35196721
75 	 36.529992 	 -0.50654099
76 	 37.040784 	  0.6532695
77 	 37.71913 	  0.64273498
78 	 38.182391 	  0.92726541
79 	 38.690779 	 -0.73383267
80 	 39.220046 	 -0.96547004
81 	 39.795163 	  0.14567338
82 	 40.24173 	 -0.36933628
83 	 40.653903 	 -0.38406872
84 	 41.093997 	 -0.58779882
85 	 41.644325 	 -0.86836126
86 	 42.228837 	  0.01025379
87 	 42.472173 	  0.2462798
88 	 43.170357 	  0.00013322343
89 	 43.800665 	  0.60086349
90 	 44.571989 	  0.28975381
91 	 45.196788 	  0.84756012
92 	 45.732255 	 -0.24477578
93 	 45.94455 	  0.70799946
94 	 46.657049 	 -0.95290781
95 	 47.169541 	  0.49330181
96 	 47.43754 	 -0.50217187
97 	 47.904117 	  0.27213159
98 	 48.487963 	  0.13505704
99 	 49.163302 	 -0.34827097
100 	 49.701307 	 -0.87241506
101 	 50.356518 	 -0.34078007
102 	 50.74975 	 -0.56621101
103 	 51.22252 	 -0.56448618
104 	 51.657081 	 -0.33280364
105 	 52.100944 	 -0.040858617
106 	 52.653922 	  0.78489978
107 	 53.174814 	 -0.83735173
108 	 53.580706 	  0.043600512
109 	 54.144093 	 -0.35696642
110 	 54.476022 	  0.58292771
111 	 54.763469 	 -0.12655736
112 	 55.407466 	  0.53146201
113 	 55.850576 	 -0.92821247
114 	 56.135975 	 -0.18495056
115 	 56.859859 	  0.58688738
116 	 57.315564 	 -0.29612413
117 	 57.617908 	  0.45653123
118 	 58.207186 	 -0.8501362
119 	 58.568289 	  0.30985885
120 	 59.385849 	  0.45310666
121 	 59.882488 	 -0.7723969
122 	 60.701745 	  0.31294175
123 	 61.201881 	 -0.55646998
124 	 61.638315 	  0.6132428
125 	 61.955964 	 -0.77966955
126 	 62.460074 	  0.13304191
127 	 62.929456 	  0.99732053
128 	 63.57489 	  0.063493678
129 	 63.999748 	 -0.49511271
130 	 64.524467 	  0.035697535
131 	 64.993479 	  0.1178903
132 	 65.554929 	  0.2561864
133 	 66.228764 	 -0.048440621
134 	 66.641766 	 -0.68604923
135 	 67.421795 	  0.38360798
136 	 67.948282 	 -0.95212053
137 	 68.637623 	  0.82839697
138 	 69.139456 	 -0.39701601
139 	 69.678308 	 -0.29550017
140 	 70.398438 	 -0.14615095
141 	 70.85032 	  0.12198713
142 	 71.562672 	 -0.88469089
143 	 72.264952 	 -0.61762641
144 	 72.668787 	  0.57918308
145 	 72.905117 	  0.91453261
146 	 73.438855 	 -0.065064974
147 	 73.618834 	  0.81609677
148 	 74.149485 	  0.508169
149 	 74.590065 	  0.54037633
150 	 74.928234 	 -0.63499581
151 	 75.461629 	  0.043139473
152 	 76.120239 	  0.60567994
153 	 76.680244 	 -0.10767443
154 	 77.072835 	  0.26451931
155 	 77.745473 	 -0.57080319
156 	 78.245424 	 -0.65372062
157 	 78.927773 	  0.56316979
158 	 79.44422 	  0.77116954
159 	 80.06027 	 -0.71460123
160 	 80.687296 	 -0.070147046
161 	 81.151949 	  0.74657431
162 	 81.468071 	 -0.92748228
163 	 82.008065 	  0.078189441
164 	 82.192143 	 -0.78174318
165 	 82.892275 	  0.94870579
166 	 83.381763 	 -0.31398282
167 	 83.876038 	 -0.50358235
168 	 84.144439 	  0.30447265
169 	 84.76255 	 -0.72455344
170 	 85.4847 	  0.32395172
171 	 85.890582 	  0.40720321
172 	 86.147622 	  0.62464294
173 	 86.656309 	  0.31882978
174 	 87.213933 	 -0.15790325
175 	 87.918897 	  0.091309738
176 	 88.355831 	  0.84322127
177 	 88.763007 	  0.52646235
178 	 89.278683 	 -0.70456675
179 	 89.777258 	  0.28495289
180 	 90.453681 	  0.28550437
181 	 91.12255 	 -0.78785199
182 	 91.621729 	  0.060450124
183 	 92.063609 	 -0.67163316
184 	 92.471774 	 -0.30789141
185 	 92.895631 	 -0.74496905
186 	 93.755619 	 -0.34858189
187 	 94.176576 	  0.17356399
188 	 94.737573 	 -0.49340223
189 	 95.248844 	 -0.90269287
190 	 95.60186 	  0.53637948
191 	 96.144286 	 -0.83557917
192 	 96.821534 	 -0.51212532
193 	 97.314617 	  0.92069538
194 	 97.487249 	 -0.18553909
195 	 98.100805 	  0.46532121
196 	 98.414682 	  0.2337828
197 	 98.796745 	 -0.97094105
198 	 99.094584 	 -0.40044129
199 	 99.780635 	  0.68551276
200 	 100.13119 	  0.492693
201 	 100.48155 	  0.488401
202 	 100.85436 	  0.98622729
203 	 101.29873 	 -0.055117856
204 	 101.95672 	  0.50467938
205 	 102.4616 	  0.48168423
206 	 102.95244 	  0.28232033
207 	 103.3811 	  0.2345615
208 	 103.84142 	 -0.03882981
209 	 104.16103 	 -0.84179622
210 	 104.65239 	  0.7410876
211 	 105.08893 	 -0.10912342
212 	 105.43657 	  0.72526238
213 	 105.94158 	  0.87325684
214 	 106.53501 	 -0.25632664
215 	 106.92664 	  0.25572824
216 	 107.58163 	  0.77046999
217 	 108.12676 	  0.41328831
218 	 108.61501 	  0.85026869
219 	 108.99338 	  0.69505492
220 	 109.52632 	  0.054191986
221 	 110.26482 	  0.73268873
222 	 110.82615 	  0.05553531
223 	 111.54437 	 -0.8465553
224 	 112.08473 	 -0.6002728
225 	 112.591 	  0.6762971
226 	 113.12987 	 -0.51149378
227 	 113.73398 	 -0.49524439
228 	 114.30277 	 -0.53353539
229 	 114.79243 	  0.023695178
230 	 115.58977 	 -0.31547843
231 	 116.08451 	 -0.85412031
232 	 116.84834 	 -0.32472694
233 	 117.23579 	  0.55223704
234 	 117.88999 	  0.54676088
235 	 118.3867 	  0.96730801
236 	 119.00629 	  0.13841993
237 	 119.55849 	  0.11836821
238 	 120.20151 	 -0.35018869
239 	 120.98389 	 -0.9495602
240 	 121.63158 	 -0.10370432
241 	 122.09049 	 -0.27066299
242 	 122.75427 	 -0.76032406
243 	 122.93095 	  0.96650002
244 	 123.62635 	 -0.15967711
245 	 123.96411 	  0.29525614
246 	 124.5084 	 -0.39822816
247 	 124.76851 	  0.50517137
248 	 125.39656 	  0.99410195
249 	 126.07187 	  0.95270287
250 	 126.5877 	  0.80546472
251 	 127.02795 	 -0.67330895
252 	 127.481 	  0.48278679
253 	 127.7377 	  0.20403368
