PROBLEM_NAME: RAP-NC-L_0807.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 5000
LINEAR_TERM: -1941.73
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.77601437 	 -0.78012193
1 	 1.376017 	 -0.62542668
2 	 1.821343 	  0.87897165
3 	 2.3925876 	  0.10339555
4 	 2.7495787 	  0.061132266
5 	 3.1384129 	  0.71029465
6 	 3.6896883 	  0.83888904
7 	 4.1561594 	 -0.79019286
8 	 4.7688176 	 -0.88847784
9 	 5.3025513 	 -0.83217545
10 	 5.932919 	 -0.23932755
11 	 6.7899017 	  0.17417287
12 	 7.1446231 	 -0.77546473
13 	 7.9595072 	 -0.20725419
14 	 8.4093619 	  0.69234032
15 	 8.5522557 	 -0.51048968
16 	 9.1958406 	 -0.23428062
17 	 9.5829342 	  0.78321471
18 	 10.018668 	  0.95848725
19 	 10.589512 	 -0.55884086
20 	 11.080128 	 -0.52443281
21 	 11.805962 	 -0.3033079
22 	 12.471967 	 -0.70927997
23 	 13.144727 	  0.96526311
24 	 13.572638 	  0.61043711
25 	 14.292768 	  0.37829159
26 	 14.66258 	 -0.49361471
27 	 14.846055 	 -0.94428207
28 	 15.342571 	  0.90550019
29 	 15.766349 	 -0.88048837
30 	 16.493086 	  0.95956448
31 	 16.89191 	  0.84067741
32 	 17.405364 	  0.0052013676
33 	 17.89488 	 -0.10953271
34 	 18.539688 	  0.57399154
35 	 18.695269 	  0.89924512
36 	 19.190413 	  0.80435204
37 	 19.750614 	  0.80430272
38 	 20.292075 	  0.42319745
39 	 20.935177 	 -0.37552482
40 	 21.444446 	 -0.11301062
41 	 21.993112 	  0.74184008
42 	 22.470265 	 -0.9181802
43 	 22.890233 	 -0.45499665
44 	 23.431801 	 -0.16867526
45 	 23.779017 	  0.094405724
46 	 24.200015 	 -0.56860869
47 	 24.674557 	  0.33090831
48 	 25.460837 	  0.032182366
49 	 26.010135 	 -0.70119417
50 	 26.25276 	 -0.20799161
51 	 26.786598 	  0.16195184
52 	 27.263713 	  0.77108447
53 	 27.726834 	  0.1812518
54 	 27.888949 	  0.53232441
55 	 28.682043 	  0.68869948
56 	 29.101209 	 -0.99796893
57 	 29.518702 	 -0.58570433
58 	 30.0903 	  0.51347562
59 	 30.692882 	  0.70347402
60 	 31.197187 	 -0.017250908
61 	 31.610673 	  0.057939637
62 	 31.979149 	 -0.55751921
63 	 32.649644 	 -0.5661003
64 	 33.245964 	 -0.95968093
65 	 33.912518 	  0.24727693
66 	 34.758584 	  0.49847642
67 	 35.054683 	  0.55305615
68 	 35.920353 	  0.02790852
69 	 36.200524 	  0.22345869
70 	 36.627401 	  0.68179435
71 	 37.056255 	 -0.029828732
72 	 37.61458 	 -0.98322321
73 	 38.241271 	  0.19387849
74 	 38.672935 	 -0.92391353
75 	 39.122784 	 -0.72677014
76 	 39.654497 	  0.17957845
77 	 39.898278 	  0.85333053
78 	 40.429521 	 -0.54267628
79 	 41.25996 	 -0.90759403
80 	 41.878578 	  0.63624951
81 	 42.566697 	 -0.095533868
82 	 43.109108 	 -0.18251929
83 	 43.499411 	 -0.34072166
84 	 43.988686 	 -0.70055515
85 	 44.485074 	 -0.44771397
86 	 45.030276 	 -0.014878941
87 	 45.793774 	 -0.40554024
88 	 46.194141 	 -0.72607888
89 	 46.59683 	 -0.14092253
90 	 47.285939 	 -0.99826174
91 	 47.508086 	 -0.0072899398
92 	 48.070738 	 -0.56706651
93 	 48.649025 	  0.63704266
94 	 49.123253 	  0.81682426
95 	 49.863364 	 -0.36417048
96 	 50.338098 	 -0.15658816
97 	 50.910019 	 -0.9728135
98 	 51.262823 	 -0.15334217
99 	 51.744944 	 -0.48645635
100 	 52.106176 	  0.17403705
101 	 52.553511 	 -0.33830001
102 	 53.130243 	  0.073511993
103 	 53.613507 	 -0.17330505
104 	 54.214592 	 -0.48639247
105 	 54.657566 	  0.51819525
106 	 55.019718 	  0.48223217
107 	 55.81788 	  0.96805514
108 	 56.510934 	  0.7269361
109 	 57.210584 	 -0.31899424
110 	 57.747399 	 -0.72448623
111 	 58.331284 	  0.66328839
112 	 58.850733 	  0.34253791
