PROBLEM_NAME: RAP-NC-L_0804.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 5000
LINEAR_TERM: 448.073
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.52009479 	  0.13074827
1 	 1.1732614 	 -0.88714174
2 	 1.6176764 	  0.33190628
3 	 2.1351842 	  0.83748578
4 	 2.4095516 	 -0.5290911
5 	 2.9958765 	  0.32130108
6 	 3.3692446 	 -0.46993319
7 	 3.9445818 	 -0.46657984
8 	 4.4550287 	 -0.39883489
9 	 5.2571888 	 -0.81688103
10 	 5.6458047 	 -0.36727655
11 	 5.8339378 	 -0.324462
12 	 6.2684817 	 -0.81742712
13 	 6.7884655 	  0.53217651
14 	 7.2200413 	  0.85512624
15 	 7.7214916 	 -0.25524066
16 	 8.1183658 	  0.53441939
17 	 8.8645488 	 -0.719382
18 	 9.320963 	 -0.6502842
19 	 9.771656 	 -0.85469246
20 	 10.211033 	 -0.34626516
21 	 10.449803 	 -0.081606694
22 	 11.189216 	  0.10032959
23 	 11.741128 	 -0.37227803
24 	 12.032397 	  0.59486265
25 	 12.564899 	  0.87506608
26 	 13.211531 	  0.066187998
27 	 13.526401 	  0.18627306
28 	 14.318535 	  0.51179937
29 	 14.732961 	  0.97151498
30 	 15.102182 	 -0.85184127
31 	 15.472492 	  0.324773
32 	 16.263067 	 -0.78992927
33 	 16.814363 	  0.81610114
34 	 17.416733 	  0.87009618
35 	 18.008391 	 -0.10724092
36 	 18.409764 	  0.9530375
37 	 18.965514 	  0.10779546
38 	 19.508745 	  0.55184404
39 	 20.069746 	 -0.66341418
40 	 20.896742 	 -0.29855169
41 	 21.409254 	 -0.36025465
42 	 21.709291 	  0.60036173
43 	 21.939778 	 -0.88619835
44 	 22.65155 	 -0.19359972
45 	 23.002873 	  0.41430729
46 	 23.514146 	  0.82707748
47 	 23.840257 	 -0.87575033
48 	 24.463516 	  0.30418975
49 	 24.766035 	  0.011943665
50 	 25.14474 	 -0.31674207
51 	 25.603367 	 -0.96297491
52 	 25.771579 	 -0.13808393
53 	 26.113023 	  0.82927369
54 	 26.84095 	  0.33839397
55 	 27.290335 	  0.931036
56 	 27.766616 	  0.22525982
57 	 28.544051 	 -0.32915952
58 	 28.920479 	 -0.21096025
