PROBLEM_NAME: RAP-NC-L_1104.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 50000
LINEAR_TERM: -5449.14
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.58289902 	 -0.21813383
1 	 1.0767399 	  0.89803456
2 	 1.4947647 	 -0.69760939
3 	 2.0868884 	 -0.99575718
4 	 2.5730405 	  0.19733212
5 	 3.0708523 	  0.98311351
6 	 3.6883716 	 -0.47784139
7 	 4.3841679 	  0.52721418
8 	 4.7749208 	 -0.50841439
9 	 5.5178202 	  0.55609698
10 	 6.0664714 	 -0.0064219827
11 	 6.5673514 	 -0.15630625
12 	 7.1351558 	 -0.84298434
13 	 7.6191482 	  0.70234992
14 	 8.2987676 	  0.90613717
15 	 8.8346904 	  0.0048751853
16 	 9.4467986 	 -0.20317156
17 	 10.178912 	 -0.28354048
18 	 10.682089 	  0.19556964
19 	 11.156864 	 -0.16945917
20 	 11.833017 	 -0.12486827
21 	 12.386779 	 -0.50038737
22 	 12.946203 	 -0.46413806
23 	 13.346272 	 -0.76085583
24 	 13.85982 	  0.81830035
25 	 14.291638 	  0.31146876
26 	 14.762579 	  0.23100094
27 	 14.984335 	 -0.3709979
28 	 15.329797 	 -0.74002295
29 	 15.864008 	 -0.75846495
30 	 16.388813 	  0.21327804
31 	 16.730064 	  0.61633546
32 	 17.383366 	 -0.2797094
33 	 17.834153 	  0.74087427
34 	 18.263304 	 -0.077565047
35 	 18.685419 	  0.80472722
36 	 19.257003 	  0.7901731
37 	 20.079325 	  0.96999148
38 	 20.358907 	  0.85002237
39 	 20.9917 	  0.80950996
40 	 21.553666 	 -0.78666194
41 	 21.866135 	 -0.5931826
42 	 22.346536 	 -0.92501736
43 	 22.732949 	  0.18020363
44 	 23.33781 	  0.27525003
45 	 24.126103 	 -0.89712724
46 	 24.878423 	  0.3902422
47 	 25.639924 	 -0.44777769
48 	 26.086344 	 -0.9357124
49 	 26.451901 	  0.47273016
50 	 26.770622 	 -0.55848805
51 	 27.325505 	 -0.8608915
52 	 27.499074 	 -0.8885065
53 	 28.029426 	  0.89736248
54 	 28.542112 	  0.4644029
55 	 29.095975 	  0.14954964
56 	 29.369559 	 -0.74772474
57 	 29.823365 	 -0.47326831
58 	 30.442975 	  0.29881139
59 	 30.93755 	  0.30488174
60 	 31.278591 	  0.034633314
61 	 31.65849 	  0.95598891
62 	 32.051609 	 -0.54337905
63 	 32.34474 	  0.18184092
64 	 32.6655 	  0.71197195
65 	 33.24877 	 -0.96254915
66 	 33.931589 	 -0.10704422
67 	 34.594204 	 -0.49550351
68 	 35.20101 	  0.23121513
69 	 35.47917 	 -0.49657466
70 	 35.970032 	 -0.88219812
71 	 36.602971 	  0.49145504
72 	 37.343189 	 -0.60587508
73 	 37.799829 	  0.0029025467
74 	 38.399848 	  0.56625934
75 	 38.95671 	 -0.89592071
76 	 39.753804 	 -0.61038475
77 	 40.354242 	 -0.36698356
