PROBLEM_NAME: RAP-NC-L_0404.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 200
LINEAR_TERM: -47.144
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.51068268 	 -0.45570056
1 	 1.0191687 	  0.64666317
2 	 1.5048012 	 -0.7908514
3 	 1.9401057 	 -0.9560424
4 	 2.4983084 	 -0.70299319
5 	 2.9858285 	  0.82724
6 	 3.4846464 	  0.21883391
7 	 4.1388134 	  0.1754816
8 	 4.6955076 	  0.20309714
9 	 5.2834271 	 -0.55887903
10 	 6.0295763 	 -0.18800293
11 	 6.6799535 	 -0.8803066
12 	 7.1371997 	 -0.84857077
13 	 7.7575693 	 -0.072942083
14 	 8.0937936 	 -0.40396112
15 	 8.7949156 	 -0.83235549
16 	 9.3798743 	 -0.11405743
17 	 9.9698868 	 -0.97231621
18 	 10.45195 	 -0.50206208
19 	 11.187137 	  0.84760185
20 	 11.614331 	  0.4251397
21 	 12.097394 	 -0.63826985
22 	 12.41845 	  0.94659902
23 	 12.754161 	  0.63437883
24 	 13.264454 	 -0.86537231
25 	 13.853266 	 -0.00351076
26 	 14.442944 	 -0.24040141
27 	 15.052615 	 -0.96368223
28 	 15.520332 	  0.18878292
29 	 15.966595 	 -0.34456902
30 	 16.59409 	  0.6266221
31 	 17.276057 	  0.70692132
32 	 17.598532 	 -0.99875905
33 	 18.303422 	  0.72559861
34 	 18.883354 	  0.91794582
35 	 19.152203 	  0.82579516
36 	 19.446334 	  0.61421416
37 	 19.966206 	  0.82903976
38 	 20.471355 	  0.6377665
39 	 20.70292 	  0.98225498
40 	 21.234294 	 -0.53164078
41 	 21.740919 	  0.58799504
42 	 22.263654 	  0.82487331
43 	 22.810513 	 -0.99060653
44 	 23.290249 	  0.35869365
45 	 23.841191 	 -0.81798338
46 	 24.497479 	 -0.56000456
47 	 25.118724 	 -0.48839631
48 	 25.716085 	  0.94295529
49 	 26.421672 	 -0.77570418
50 	 26.936172 	  0.95355022
51 	 27.395861 	  0.64403742
52 	 27.674431 	  0.14336913
53 	 28.052832 	 -0.13118122
54 	 28.564834 	  0.52122209
55 	 29.205945 	 -0.65146849
56 	 29.880899 	  0.70509669
57 	 30.225447 	  0.21689978
58 	 30.700874 	  0.48603154
59 	 31.148454 	  0.82237594
60 	 31.789592 	 -0.96393851
61 	 32.3059 	  0.39758519
62 	 33.166003 	  0.96775891
63 	 33.71391 	  0.42677988
64 	 34.46969 	 -0.4466945
65 	 35.290421 	  0.99201746
66 	 35.978993 	  0.55158839
67 	 36.666091 	 -0.7767746
68 	 37.165963 	 -0.55438373
69 	 37.893318 	  0.045170741
70 	 38.422216 	 -0.44237336
71 	 38.997007 	  0.92843994
72 	 39.489611 	  0.80786379
73 	 40.033 	 -0.10861179
74 	 40.719448 	  0.70618229
75 	 41.269312 	 -0.8593444
76 	 42.062299 	  0.31569825
77 	 42.532625 	 -0.61674412
78 	 43.129354 	 -0.84745924
79 	 43.663933 	  0.11270405
80 	 43.979775 	 -0.072954585
81 	 44.543226 	  0.2731699
82 	 45.287635 	  0.36952307
83 	 45.83112 	 -0.30802964
84 	 46.229894 	 -0.81862741
85 	 46.847143 	  0.13808899
86 	 47.688581 	  0.55283125
87 	 48.208283 	 -0.72368861
88 	 48.843136 	 -0.25344886
89 	 49.644986 	 -0.22198819
90 	 50.161927 	  0.094151652
91 	 50.774879 	 -0.77706323
92 	 51.196331 	  0.5030688
93 	 51.993505 	 -0.92557261
94 	 52.409083 	 -0.53631599
95 	 52.785214 	 -0.069811662
96 	 53.092776 	 -0.07637119
97 	 53.451054 	  0.68547449
98 	 53.904728 	 -0.87993571
99 	 54.499 	 -0.64231159
100 	 55.174345 	  0.68558858
101 	 55.636824 	  0.21466075
102 	 55.893661 	 -0.78621912
103 	 56.345872 	 -0.62563887
104 	 56.856698 	  0.30686332
105 	 57.640458 	 -0.82347772
106 	 58.124378 	  0.77105027
107 	 58.439861 	 -0.49570021
108 	 59.023395 	 -0.72283734
109 	 59.722321 	  0.60296493
110 	 60.12359 	 -0.94016818
111 	 60.644052 	  0.18937831
112 	 61.40547 	  0.83204331
113 	 61.900834 	  0.45066539
114 	 62.270704 	  0.88373577
115 	 62.698199 	 -0.45685114
116 	 63.162275 	  0.55626543
117 	 63.590308 	 -0.15076898
118 	 63.885634 	 -0.35719995
