PROBLEM_NAME: RAP-NC-L_0500.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 500
LINEAR_TERM: 164.779
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.64908179 	 -0.78112322
1 	 0.81844344 	  0.63329902
2 	 1.3238033 	 -0.68202681
3 	 2.0328633 	  0.489721
4 	 2.4758033 	  0.051359405
5 	 2.9164974 	 -0.91736431
6 	 3.5320295 	  0.1731228
7 	 4.2588943 	  0.19130155
8 	 4.9127552 	  0.6318978
9 	 5.4708044 	 -0.91978311
10 	 5.8836672 	  0.93705032
11 	 6.2362656 	  0.64508112
12 	 6.794949 	  0.35799557
13 	 7.4644653 	 -0.43600717
14 	 7.960762 	  0.57985757
15 	 8.3476158 	  0.4069008
16 	 8.8155138 	  0.25595783
17 	 9.4124188 	 -0.32611479
18 	 9.7978496 	  0.80850516
19 	 10.217636 	  0.2106421
20 	 10.767325 	 -0.50511719
21 	 11.364774 	  0.56770916
22 	 11.56295 	 -0.97465463
23 	 11.97744 	  0.69074236
24 	 12.614548 	 -0.80058769
25 	 13.19782 	  0.19634184
26 	 13.586364 	  0.6250011
27 	 14.146088 	  0.40036606
28 	 14.44246 	  0.89978549
29 	 14.806043 	 -0.38390469
30 	 15.107035 	 -0.33645812
31 	 15.46867 	  0.128039
32 	 16.071174 	 -0.403236
33 	 16.487937 	 -0.55544649
34 	 16.93803 	 -0.33108923
35 	 17.43414 	  0.84366305
36 	 18.219149 	 -0.30798367
37 	 18.8749 	 -0.82859241
38 	 19.4064 	  0.81878506
39 	 19.878936 	 -0.32675172
40 	 20.34086 	 -0.41081591
41 	 20.840221 	  0.83073014
42 	 21.57048 	  0.47851233
43 	 22.265426 	 -0.96671494
44 	 22.699266 	  0.046851031
45 	 23.502739 	 -0.51191582
46 	 23.994122 	 -0.71773843
47 	 24.418865 	  0.22246803
48 	 24.986049 	  0.649268
49 	 25.314078 	  0.84801917
50 	 25.804297 	 -0.40202204
51 	 26.191681 	 -0.035643186
52 	 26.640851 	  0.3438695
53 	 27.196268 	 -0.10963545
54 	 27.622312 	  0.71386582
55 	 28.274277 	  0.98382633
56 	 28.701264 	 -0.16199904
57 	 29.569685 	  0.15466252
58 	 29.800754 	 -0.26124307
59 	 30.01886 	  0.98144519
60 	 30.532924 	 -0.628133
61 	 31.003301 	 -0.84094487
62 	 31.457578 	  0.74169479
63 	 31.74032 	  0.7469219
64 	 32.076064 	  0.28681257
65 	 32.505091 	  0.87105975
66 	 33.204325 	  0.11435943
67 	 33.937539 	 -0.22792978
68 	 34.681393 	  0.5856809
69 	 35.334205 	 -0.32254249
70 	 35.794667 	  0.2482338
71 	 36.299464 	  0.073348219
72 	 36.811825 	 -0.22973164
73 	 37.135598 	 -0.56555361
74 	 37.64941 	  0.52235548
75 	 37.923 	  0.72643196
76 	 38.626275 	  0.89514305
77 	 39.251451 	 -0.47916079
78 	 39.790794 	 -0.3244975
79 	 40.378048 	  0.94887869
80 	 40.831648 	  0.26692498
81 	 41.338705 	  0.19330396
82 	 41.783648 	 -0.74963941
83 	 42.302263 	  0.00084807169
84 	 42.732258 	  0.25675791
85 	 43.102856 	 -0.76350885
86 	 43.61128 	  0.63569247
87 	 44.051591 	 -0.77296339
88 	 44.500548 	  0.55157069
89 	 44.848554 	  0.45838359
90 	 45.166315 	  0.91765317
91 	 45.438948 	 -0.68629526
92 	 46.028752 	  0.63090556
93 	 46.819637 	 -0.15977268
94 	 47.352345 	 -0.88749345
95 	 47.580001 	 -0.20043738
96 	 47.834492 	 -0.2737686
97 	 48.373731 	  0.86817119
98 	 48.923318 	 -0.23679478
99 	 49.45165 	 -0.074788974
100 	 49.860057 	 -0.68974867
101 	 50.459581 	 -0.93809805
102 	 50.798695 	  0.84500546
103 	 51.32635 	 -0.14568356
104 	 51.90734 	  0.5794
105 	 52.080584 	 -0.24794167
106 	 52.453903 	 -0.51768374
107 	 53.119131 	 -0.16760662
108 	 53.520565 	 -0.8273267
109 	 54.043911 	 -0.56414101
110 	 54.764693 	  0.83888935
111 	 55.288334 	 -0.14672136
112 	 55.828558 	  0.22784013
113 	 56.305415 	  0.40688865
114 	 56.662269 	 -0.73339952
115 	 56.811122 	 -0.78535814
116 	 57.135396 	 -0.05304807
117 	 57.531776 	 -0.24507343
118 	 57.846374 	  0.46569862
119 	 58.55249 	 -0.63868611
120 	 59.028157 	  0.42472723
121 	 59.328709 	 -0.66751703
122 	 59.963907 	 -0.91592637
123 	 60.393623 	 -0.77399509
124 	 60.808548 	 -0.30852511
125 	 61.659044 	 -0.73877591
126 	 62.012359 	  0.066733341
127 	 62.385727 	  0.050537117
128 	 62.833209 	 -0.73319224
129 	 63.366201 	  0.80680725
130 	 63.834862 	  0.069306713
131 	 64.492623 	  0.55164648
132 	 65.152286 	 -0.29881405
133 	 65.7076 	  0.47311697
134 	 66.281103 	  0.98183868
135 	 66.814419 	 -0.63772658
136 	 67.123947 	 -0.87294317
137 	 67.902263 	  0.87314027
138 	 68.337423 	  0.030922064
139 	 68.89582 	  0.94569509
140 	 69.371325 	 -0.84864689
141 	 69.850756 	 -0.91069987
142 	 70.433325 	 -0.18233437
143 	 70.834004 	  0.78501374
144 	 71.599855 	  0.83216098
145 	 71.923964 	  0.023364141
146 	 72.345444 	  0.13640042
147 	 72.677968 	  0.066188534
148 	 73.267312 	 -0.38520405
149 	 73.715366 	  0.77430937
150 	 74.19938 	  0.99818356
151 	 74.666352 	 -0.68946601
152 	 75.394268 	 -0.19524325
153 	 75.872264 	 -0.27542706
154 	 76.37675 	 -0.21509839
155 	 76.911375 	  0.27653736
156 	 77.3314 	 -0.42919303
157 	 77.826812 	 -0.074956211
158 	 78.525753 	 -0.17632776
159 	 78.849103 	  0.18061735
160 	 79.321588 	  0.66449803
161 	 79.997899 	  0.13193635
162 	 80.607029 	  0.14643269
163 	 81.248838 	 -0.70045031
164 	 81.685528 	  0.91784279
165 	 82.034229 	  0.098574614
166 	 82.555908 	 -0.85842185
167 	 83.038753 	 -0.96280105
168 	 83.505336 	 -0.11808785
169 	 84.162622 	  0.58034243
170 	 84.789816 	 -0.97923167
171 	 85.201477 	 -0.40854755
172 	 86.05304 	  0.50039688
173 	 86.721513 	 -0.079755751
174 	 87.091688 	 -0.46213927
175 	 87.601266 	 -0.22659617
176 	 87.820304 	 -0.32026558
177 	 88.24153 	 -0.84456399
178 	 88.654816 	  0.80995953
179 	 89.383935 	  0.90085088
180 	 90.03511 	  0.55155194
181 	 90.742888 	 -0.26490153
182 	 91.271688 	  0.58924457
183 	 91.531372 	 -0.58605698
184 	 92.13006 	 -0.52255885
185 	 92.596056 	  0.076594803
186 	 93.193947 	 -0.049685319
187 	 93.681942 	  0.053372699
188 	 94.23057 	 -0.37991376
189 	 94.476841 	 -0.45124114
190 	 94.893667 	  0.25551477
191 	 95.247046 	 -0.33218449
192 	 95.737837 	  0.5371731
193 	 96.150417 	 -0.90911906
194 	 96.459819 	 -0.89027533
195 	 96.713462 	 -0.094813597
196 	 97.198481 	  0.5577926
197 	 97.721243 	  0.6786428
198 	 97.971434 	  0.63836655
199 	 98.672816 	 -0.5907659
200 	 99.036106 	 -0.82296016
201 	 99.922301 	  0.66948343
202 	 100.37114 	 -0.68938912
203 	 100.75224 	 -0.93218316
204 	 101.26129 	  0.74767119
205 	 101.8718 	 -0.63090029
206 	 102.44176 	  0.83958875
207 	 102.79336 	 -0.86601848
208 	 103.32492 	  0.62183321
209 	 104.11415 	 -0.052231297
210 	 104.82309 	 -0.40652044
211 	 105.24311 	 -0.70482413
212 	 106.02013 	  0.15907961
213 	 106.52389 	  0.062219943
214 	 107.03438 	 -0.50328427
215 	 107.67172 	 -0.9978711
216 	 108.27438 	  0.46701326
217 	 108.76352 	 -0.14167203
218 	 109.11173 	 -0.54259479
219 	 109.53253 	 -0.28041035
220 	 109.98519 	 -0.72128637
221 	 110.30213 	  0.97818392
222 	 110.65329 	  0.61564617
223 	 111.26036 	  0.47811614
224 	 111.74588 	 -0.36459784
225 	 112.17376 	  0.69962465
226 	 112.60021 	 -0.81788353
227 	 113.19219 	  0.56284335
228 	 113.6573 	  0.50635938
229 	 114.07112 	 -0.83450915
230 	 114.50243 	 -0.7098466
231 	 114.78386 	  0.1400127
232 	 115.29563 	  0.87313705
233 	 115.54085 	 -0.8083723
234 	 115.76927 	 -0.74894551
235 	 116.09553 	 -0.17926139
236 	 116.55829 	 -0.31595545
237 	 117.10231 	  0.37641759
238 	 117.83077 	  0.12124065
239 	 118.33381 	  0.24014263
240 	 118.96433 	  0.60423706
