PROBLEM_NAME: RAP-NC-L_0907.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 10000
LINEAR_TERM: 1288.94
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.80653174 	 -0.93923004
1 	 1.6545847 	 -0.92987729
2 	 2.3773235 	  0.20765301
3 	 2.8825697 	  0.75908342
4 	 3.3056277 	  0.46175472
5 	 3.8332136 	 -0.89815204
6 	 4.3022506 	  0.57382226
7 	 4.9254942 	 -0.71157773
8 	 5.4134173 	  0.058204082
9 	 5.8472194 	  0.42800345
10 	 6.3149065 	 -0.19335084
11 	 6.7548801 	 -0.86358464
12 	 7.200201 	 -0.6397524
13 	 7.412447 	 -0.28742656
14 	 7.8870156 	  0.079209601
15 	 8.4218395 	 -0.94732833
16 	 8.8858989 	 -0.56733694
17 	 9.282002 	 -0.80259342
18 	 9.8817514 	  0.57465137
19 	 10.490263 	  0.36527974
20 	 11.157312 	 -0.96944394
21 	 11.765013 	  0.79404796
22 	 12.051994 	  0.6437863
23 	 12.59667 	  0.26787113
24 	 13.201484 	  0.17366887
25 	 13.648457 	  0.1333
26 	 14.197415 	  0.82424282
27 	 14.726401 	  0.93441316
28 	 15.309323 	 -0.57197555
29 	 15.979338 	 -0.082071511
30 	 16.493377 	 -0.054414428
31 	 16.942287 	  0.61470527
32 	 17.221072 	 -0.75941017
33 	 18.036847 	 -0.60333025
34 	 18.491678 	  0.0018983104
35 	 18.946758 	  0.1183076
36 	 19.263461 	 -0.91555382
37 	 19.928108 	  0.67991963
38 	 20.651678 	 -0.56297683
39 	 21.333398 	  0.67558342
40 	 21.680948 	 -0.022170387
41 	 22.118781 	  0.31499369
42 	 22.660237 	 -0.39719958
43 	 23.226129 	  0.024147294
44 	 23.42573 	  0.23379884
45 	 23.828846 	  0.77266462
46 	 24.180434 	  0.25721095
47 	 24.563732 	  0.27683335
48 	 25.219311 	  0.25161734
49 	 25.784979 	 -0.97597539
50 	 26.286452 	  0.048246834
51 	 26.853714 	  0.93421098
52 	 27.255227 	  0.30040328
53 	 27.617852 	  0.98399087
54 	 28.116666 	  0.89259666
55 	 28.632753 	  0.85124
56 	 29.181184 	 -0.27181074
57 	 29.623005 	  0.20710915
58 	 30.113138 	 -0.18421038
59 	 30.406769 	 -0.28370393
60 	 31.100404 	 -0.39345686
61 	 31.776582 	  0.34534246
62 	 32.171211 	  0.74187377
63 	 32.750003 	  0.48265624
64 	 32.997139 	  0.4025628
65 	 33.284249 	 -0.4545033
66 	 33.656638 	 -0.34575538
67 	 34.040345 	  0.61832213
68 	 34.661402 	  0.27662225
69 	 35.363839 	  0.20627283
70 	 36.01558 	  0.40784744
71 	 36.391084 	 -0.98712175
72 	 37.000994 	  0.010540896
73 	 37.425522 	  0.92296412
74 	 38.066783 	  0.087498338
75 	 38.266356 	 -0.50000667
76 	 38.600971 	  0.58647048
77 	 39.363949 	  0.66173633
78 	 39.827019 	 -0.12114494
79 	 40.250395 	  0.32152284
80 	 40.710325 	 -0.17012144
81 	 41.26369 	 -0.2568042
82 	 41.618881 	  0.006907517
83 	 42.27511 	 -0.33675668
84 	 42.646465 	 -0.87625878
85 	 43.262758 	  0.33993692
86 	 43.670252 	 -0.98743134
87 	 44.186922 	  0.35986247
88 	 44.460158 	 -0.49527245
89 	 44.9294 	 -0.095681345
90 	 45.23295 	 -0.068019698
91 	 45.805417 	  0.038873701
92 	 46.250823 	  0.95150753
93 	 46.81497 	  0.50636677
94 	 47.003656 	  0.63394308
95 	 47.380193 	  0.65345909
96 	 47.862333 	  0.93839422
97 	 48.506336 	  0.4805955
98 	 49.180713 	  0.83025373
99 	 49.550877 	  0.74127463
100 	 50.090752 	 -0.65923133
101 	 50.42212 	  0.7845558
102 	 50.931407 	  0.0041078053
103 	 51.361843 	  0.54139136
104 	 51.711169 	 -0.67007136
105 	 52.000323 	  0.46223502
106 	 52.504349 	 -0.60710066
107 	 53.077362 	 -0.51633286
108 	 53.575436 	  0.76914447
109 	 54.155279 	 -0.059556798
110 	 54.601913 	 -0.8744992
111 	 54.928452 	  0.85263911
112 	 55.254554 	 -0.5838568
113 	 55.532558 	  0.43711465
114 	 56.145069 	  0.46334628
115 	 56.62123 	 -0.59618341
116 	 57.244564 	 -0.75484371
117 	 57.843044 	 -0.85933113
118 	 58.454931 	 -0.24112238
119 	 58.764272 	  0.37671403
120 	 59.09623 	  0.11244799
121 	 59.607412 	  0.34860826
122 	 60 	 -0.94698676
123 	 60.420721 	 -0.85552458
124 	 61.072241 	  0.46654923
125 	 61.480876 	 -0.9764757
126 	 61.782244 	 -0.60102244
127 	 62.205529 	  0.54280539
128 	 62.752648 	  0.39493625
129 	 63.264277 	  0.35678181
130 	 63.526053 	 -0.27098015
131 	 64.052825 	 -0.036382918
132 	 64.454986 	  0.43449406
133 	 64.794655 	  0.91042566
134 	 65.077443 	 -0.50588763
135 	 65.586501 	 -0.10471307
136 	 66.010311 	 -0.16510178
137 	 66.536054 	 -0.11267109
138 	 67.126313 	 -0.94982559
139 	 67.715565 	 -0.63523315
140 	 68.231084 	  0.25729361
141 	 68.712177 	  0.8121622
142 	 69.233566 	 -0.34455823
143 	 69.730424 	 -0.51044043
144 	 70.436738 	  0.36138006
145 	 70.993947 	  0.73556422
146 	 71.178385 	  0.60612364
147 	 71.607332 	 -0.60353726
148 	 72.081184 	  0.070134924
149 	 72.665979 	 -0.61746341
150 	 73.166089 	 -0.24905438
151 	 73.57524 	  0.62810014
152 	 74.034097 	  0.82795454
153 	 74.775716 	 -0.8901041
154 	 75.150223 	  0.4879803
155 	 75.449239 	  0.89014151
156 	 75.966004 	 -0.17158444
157 	 76.330944 	  0.544522
158 	 76.804028 	 -0.11720113
159 	 77.059731 	 -0.12049139
160 	 77.456043 	 -0.89532099
161 	 77.974539 	  0.97870772
162 	 78.474968 	 -0.23016136
163 	 78.983325 	 -0.018034115
164 	 79.435139 	 -0.98614903
165 	 79.913185 	 -0.3206033
166 	 80.413842 	 -0.18819976
167 	 80.856226 	 -0.98588755
168 	 81.44898 	 -0.91893005
169 	 82.246256 	  0.065790183
170 	 82.561295 	  0.71648517
171 	 83.159522 	 -0.076241964
172 	 83.448316 	  0.39242429
173 	 83.811815 	 -0.57022523
174 	 84.204491 	  0.65508771
175 	 84.808827 	  0.66953988
176 	 85.454439 	  0.37163362
177 	 86.130475 	  0.45603543
178 	 86.613797 	 -0.29402767
179 	 86.816082 	  0.41255717
180 	 87.413814 	  0.47274748
181 	 87.938524 	  0.094299436
182 	 88.42441 	 -0.73822571
183 	 88.87327 	  0.56775577
184 	 89.315517 	  0.55034875
185 	 89.843239 	 -0.95802761
186 	 90.310766 	  0.20721275
187 	 90.676944 	  0.23066177
188 	 91.291779 	  0.27324427
189 	 91.837896 	 -0.44094054
190 	 92.411452 	 -0.4964591
191 	 92.871087 	  0.40573043
192 	 93.271612 	 -0.238648
193 	 93.96166 	  0.68196994
194 	 94.437439 	 -0.90611126
195 	 94.886367 	 -0.51969714
196 	 95.370001 	 -0.81599364
197 	 95.689178 	  0.19844321
198 	 96.135057 	 -0.18450539
199 	 96.664396 	  0.15330472
200 	 97.310727 	 -0.17568879
201 	 98.085997 	 -0.31784302
202 	 98.604019 	 -0.83398861
203 	 99.315421 	  0.12858803
204 	 99.857108 	  0.81992698
205 	 100.23262 	 -0.35201228
206 	 100.64716 	 -0.5774614
207 	 101.30172 	 -0.80047924
208 	 102.06458 	 -0.9888876
209 	 102.36328 	 -0.80328027
210 	 102.90842 	 -0.45780261
211 	 103.35687 	  0.0053243594
212 	 103.65345 	  0.6437486
213 	 103.95936 	 -0.035215126
214 	 104.44467 	  0.1845105
215 	 105.31622 	 -0.54772494
216 	 106.0009 	  0.60065297
217 	 106.24274 	  0.081389894
218 	 106.9276 	 -0.53098093
219 	 107.66542 	 -0.27295555
220 	 108.34898 	 -0.48559795
221 	 108.81654 	 -0.90962135
222 	 109.3097 	 -0.35665426
223 	 109.55763 	 -0.37343972
224 	 110.09382 	 -0.91414925
225 	 110.41608 	 -0.80236489
226 	 110.98701 	 -0.28887765
227 	 111.36054 	 -0.67072625
228 	 111.97946 	 -0.76456153
229 	 112.50967 	 -0.35562812
230 	 113.14622 	  0.014889184
231 	 113.99905 	 -0.52108396
232 	 114.39009 	  0.31244024
233 	 114.77439 	 -0.767345
234 	 115.29353 	 -0.55644786
235 	 115.73937 	  0.83655322
236 	 116.24303 	 -0.88575494
237 	 116.94017 	  0.93510889
238 	 117.34893 	  0.62772481
239 	 117.77392 	  0.64587397
240 	 118.18874 	  0.21433889
241 	 118.8671 	 -0.36859506
242 	 119.10098 	 -0.22899616
243 	 119.61155 	 -0.85458946
244 	 119.95073 	  0.38420911
245 	 120.41926 	  0.50317143
246 	 120.90795 	  0.40379996
247 	 121.45112 	 -0.30164438
248 	 121.93667 	 -0.97004363
249 	 122.5107 	  0.065755266
250 	 122.76714 	 -0.098135778
251 	 123.24689 	 -0.60702641
252 	 123.77665 	 -0.83367147
253 	 124.32618 	  0.26904012
254 	 124.76178 	 -0.41105203
255 	 125.15113 	 -0.033417244
256 	 125.41472 	 -0.097745831
257 	 125.87729 	 -0.57393171
258 	 126.2998 	 -0.79692597
259 	 126.59505 	  0.33590874
260 	 127.35073 	 -0.84497352
261 	 128.01519 	 -0.9949474
262 	 128.36745 	  0.097230518
263 	 129.07984 	 -0.41209099
264 	 129.19357 	  0.0051649881
265 	 129.95958 	  0.49728425
266 	 130.50363 	 -0.83893672
267 	 131.14494 	 -0.25556729
268 	 131.54632 	  0.071906522
269 	 132.28328 	  0.62017749
270 	 132.99227 	  0.76589681
271 	 133.67509 	 -0.24278774
272 	 134.19631 	  0.0059896913
273 	 134.50884 	 -0.66024445
274 	 134.67277 	  0.93935191
275 	 135.28114 	 -0.31506448
276 	 135.9726 	 -0.033249646
277 	 136.43435 	  0.36213231
278 	 136.8403 	 -0.087528626
279 	 137.28425 	 -0.46178599
280 	 137.92329 	 -0.33190654
281 	 138.34093 	 -0.68745071
282 	 138.88132 	 -0.0037710661
283 	 139.4373 	  0.92223643
284 	 139.69018 	  0.58218995
285 	 140.07767 	 -0.66077638
286 	 140.65577 	 -0.34168713
287 	 141.42922 	  0.37211245
288 	 141.89311 	  0.39288643
289 	 142.28804 	 -0.81353976
290 	 142.79704 	 -0.56605686
291 	 143.53341 	  0.28275568
292 	 144.07722 	  0.057109497
293 	 144.37356 	  0.25838938
294 	 144.75809 	  0.86632816
295 	 145.40603 	 -0.37748867
296 	 146.23785 	  0.32319759
297 	 146.869 	  0.33782717
298 	 147.39554 	  0.22333234
299 	 147.8969 	  0.092639939
300 	 148.45039 	  0.25382442
301 	 149.14977 	  0.57818862
302 	 149.59276 	 -0.47192936
303 	 150.40033 	 -0.74293789
304 	 150.80529 	 -0.34507587
305 	 151.31818 	  0.35077338
306 	 151.71236 	  0.9397169
307 	 152.07616 	 -0.67090495
308 	 152.83994 	 -0.56896555
309 	 153.44594 	 -0.076548804
310 	 153.85766 	  0.2056589
311 	 154.45104 	  0.069896581
312 	 154.95712 	  0.37370855
313 	 155.14601 	  0.14153282
314 	 155.76107 	  0.36768924
315 	 156.54528 	  0.32777137
316 	 157.04032 	 -0.14340655
317 	 157.56024 	 -0.45714325
318 	 158.06856 	 -0.16476666
319 	 158.50701 	  0.71222277
320 	 159.38854 	  0.8712582
321 	 159.99363 	  0.24838174
322 	 160.15768 	  0.12234211
323 	 160.60588 	  0.40416364
324 	 161.33146 	 -0.14978217
325 	 161.6325 	  0.51152544
326 	 162.2163 	  0.82333159
327 	 162.96 	  0.85739281
328 	 163.44743 	  0.56726427
329 	 163.67968 	  0.29268764
330 	 164.29826 	  0.13101
331 	 164.6545 	  0.4989469
332 	 165.0343 	  0.34897463
333 	 165.43546 	 -0.32866359
334 	 165.90931 	  0.24744105
335 	 166.26783 	 -0.95011687
336 	 166.67394 	  0.40185329
337 	 166.95642 	  0.5020722
338 	 167.52836 	 -0.60972266
339 	 168.02343 	  0.31160684
340 	 168.3402 	  0.80886315
341 	 168.59968 	 -0.31946231
342 	 169.20836 	  0.38674987
343 	 170.00029 	 -0.23059656
344 	 170.60357 	  0.17629671
345 	 171.11112 	 -0.44894693
346 	 171.77571 	 -0.70549368
347 	 172.46833 	 -0.16661664
348 	 172.84882 	 -0.5537139
349 	 173.28966 	 -0.52453997
350 	 173.81124 	  0.26584519
351 	 174.24014 	  0.98125327
352 	 174.4466 	  0.41773354
353 	 174.91985 	 -0.068686465
354 	 175.38839 	 -0.05829872
355 	 175.95629 	  0.80785107
356 	 176.18434 	  0.98646127
357 	 176.97926 	 -0.71523814
358 	 177.42478 	 -0.27979076
359 	 177.80789 	  0.24643095
360 	 178.33359 	  0.1718096
361 	 178.77108 	  0.97438869
362 	 179.28706 	 -0.70157442
363 	 179.9486 	  0.7142475
364 	 180.337 	 -0.049229859
365 	 180.88794 	 -0.88765001
366 	 181.28424 	 -0.79478587
367 	 181.81375 	  0.69657586
368 	 182.27025 	 -0.6073645
369 	 182.78637 	 -0.94605551
370 	 183.18267 	 -0.67724084
371 	 183.96619 	 -0.26082345
372 	 184.77706 	  0.34309783
373 	 185.17603 	  0.33998821
374 	 185.55939 	 -0.3940602
375 	 186.14776 	 -0.81261748
376 	 186.3896 	 -0.27716084
377 	 186.82695 	  0.48526339
378 	 187.54418 	  0.33915498
379 	 187.94006 	  0.76989586
380 	 188.3749 	 -0.72130647
381 	 188.99615 	 -0.38898161
382 	 189.47131 	 -0.20397643
383 	 190.23633 	 -0.72449082
384 	 190.97729 	  0.98107984
385 	 191.53717 	 -0.28280212
386 	 191.88959 	 -0.20563481
387 	 192.35601 	 -0.74234059
388 	 192.78999 	  0.058319446
389 	 193.29809 	  0.44643978
390 	 193.82037 	 -0.53831105
391 	 194.51684 	  0.32321038
392 	 194.99366 	  0.0014658728
393 	 195.55311 	 -0.2612268
394 	 195.95902 	 -0.98156962
395 	 196.33025 	 -0.1474823
396 	 196.80587 	  0.69437243
397 	 197.19001 	  0.12013523
398 	 197.87182 	  0.42492801
399 	 198.14927 	  0.2123807
400 	 198.62441 	  0.32519014
401 	 199.07268 	  0.56839671
402 	 199.47769 	 -0.47047592
403 	 199.88092 	  0.42615808
404 	 200.36711 	 -0.085902598
405 	 201.06238 	 -0.48188814
406 	 201.58728 	  0.38088743
407 	 202.00805 	  0.17617524
408 	 202.35646 	  0.81832703
409 	 202.88189 	  0.099988995
410 	 203.34945 	  0.79818632
411 	 203.55877 	  0.54386705
412 	 204.06872 	  0.82983224
413 	 204.57321 	 -0.36080357
414 	 204.80416 	 -0.6994198
415 	 205.56973 	 -0.39990651
416 	 205.9879 	 -0.040905958
417 	 206.33555 	  0.12303862
418 	 206.93663 	 -0.99815104
419 	 207.28443 	  0.34750447
420 	 207.73755 	  0.050914283
421 	 208.2099 	  0.55933661
422 	 208.65301 	  0.39373119
423 	 209.27771 	  0.95859985
424 	 209.53153 	 -0.71257381
425 	 209.99338 	 -0.53016233
426 	 210.62481 	  0.60472304
427 	 211.14119 	  0.99236147
428 	 211.58591 	  0.95128998
429 	 212.35951 	 -0.43936001
430 	 212.9382 	 -0.34312187
431 	 213.14875 	 -0.9272398
432 	 213.60739 	  0.92089426
433 	 214.08806 	 -0.90946541
434 	 214.76639 	  0.27538253
435 	 215.25703 	  0.0570643
436 	 215.79816 	  0.90390089
437 	 216.40577 	 -0.9224484
438 	 216.68258 	 -0.27295569
439 	 216.93545 	 -0.54307397
440 	 217.39913 	 -0.36311015
441 	 217.84035 	 -0.64541584
442 	 218.71251 	 -0.36787975
443 	 219.24523 	 -0.84488554
444 	 219.84242 	  0.62098314
445 	 220.24641 	  0.2640772
446 	 220.80945 	  0.55522311
447 	 221.19551 	  0.0089782473
448 	 221.96519 	  0.12971025
449 	 222.31561 	  0.040323292
450 	 222.86863 	  0.58264551
451 	 223.59748 	  0.56510159
452 	 223.98362 	  0.77888265
453 	 224.28783 	 -0.9674678
454 	 224.89912 	  0.49139233
455 	 225.60096 	 -0.70712283
456 	 226.09474 	 -0.36909145
457 	 226.75782 	 -0.38143239
458 	 227.29289 	 -0.87901921
459 	 227.58604 	  0.69774824
460 	 227.9018 	  0.6325865
461 	 228.16314 	  0.90635732
462 	 228.61017 	 -0.48406537
463 	 228.98089 	 -0.86408131
464 	 229.48493 	 -0.41760115
465 	 229.77515 	  0.91690043
466 	 230.40615 	 -0.13631626
467 	 231.01872 	 -0.24767528
468 	 231.7416 	  0.38284358
469 	 232.31952 	  0.038287027
470 	 232.80522 	 -0.93327286
471 	 233.28386 	 -0.0085585789
472 	 233.79872 	  0.93324005
473 	 234.29654 	 -0.21262324
474 	 234.57678 	 -0.19761496
475 	 235.20447 	 -0.99093502
476 	 236.01239 	  0.31092719
477 	 236.41746 	 -0.34522193
478 	 236.92131 	 -0.58440185
479 	 237.48435 	  0.97330876
480 	 238.12582 	 -0.23753639
481 	 238.77352 	  0.784823
482 	 239.15934 	 -0.1564532
483 	 239.75264 	 -0.22791133
484 	 240.04115 	  0.34679461
485 	 240.65482 	  0.33604131
486 	 241.26281 	 -0.87858185
487 	 241.90339 	  0.87458375
488 	 242.49862 	 -0.49584814
489 	 242.82414 	 -0.89321636
490 	 243.53757 	 -0.12519858
491 	 244.06745 	  0.3230367
492 	 244.48473 	 -0.2581316
493 	 245.23261 	  0.09539728
494 	 245.82013 	 -0.19922288
495 	 246.31448 	  0.10536267
496 	 246.93214 	 -0.45299881
497 	 247.52703 	  0.16189581
498 	 247.94066 	  0.055059888
499 	 248.28392 	 -0.63307862
500 	 248.75685 	 -0.51640343
501 	 249.252 	 -0.38656372
502 	 249.68328 	 -0.14221678
503 	 250.18116 	  0.32628152
504 	 250.37486 	 -0.063744386
505 	 251.14908 	  0.078349331
506 	 251.70988 	 -0.11654979
507 	 252.16425 	  0.11814258
508 	 252.47788 	 -0.043476057
509 	 252.723 	 -0.76116943
510 	 253.05186 	 -0.24132907
511 	 253.64172 	  0.18677418
512 	 254.09464 	  0.82298072
513 	 254.96006 	 -0.47926469
514 	 255.30361 	 -0.71449266
515 	 256.10699 	 -0.41325036
516 	 256.79318 	  0.95937738
