PROBLEM_NAME: RAP-NC-L_0706.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 2000
LINEAR_TERM: 273.479
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.42547121 	  0.27503652
1 	 1.1600264 	 -0.72247262
2 	 1.7593782 	 -0.40339154
3 	 2.2398955 	  0.039770886
4 	 2.6080799 	 -0.13049034
5 	 3.2386018 	  0.68767543
6 	 3.9000475 	 -0.53850995
7 	 4.3490059 	  0.44726596
8 	 4.7150317 	 -0.066131037
9 	 5.1082444 	 -0.98976582
10 	 5.604933 	  0.210278
11 	 6.1867189 	  0.16944934
12 	 6.7921538 	 -0.87715037
13 	 7.199421 	  0.30793694
14 	 8.0270708 	  0.13147782
15 	 8.245493 	  0.34195467
16 	 8.7404106 	 -0.96599471
17 	 9.1561407 	  0.87203152
18 	 9.5143086 	 -0.79181225
19 	 10.248392 	 -0.38249226
20 	 10.844706 	  0.83059864
21 	 11.290529 	  0.38669834
22 	 11.892349 	 -0.69953861
23 	 12.47509 	 -0.15352191
24 	 12.697629 	  0.99825245
25 	 13.221257 	  0.0036470937
26 	 13.680329 	 -0.63918727
27 	 14.179817 	  0.69853018
28 	 14.597602 	 -0.035563797
29 	 14.979563 	 -0.52056402
30 	 15.543953 	 -0.70264466
31 	 16.20641 	  0.59631092
32 	 16.639672 	 -0.33406039
33 	 17.092933 	 -0.23597761
34 	 17.585428 	  0.2647736
35 	 18.328346 	 -0.94390992
36 	 18.7404 	  0.18270172
37 	 19.212968 	 -0.31466069
38 	 19.824473 	  0.12676816
39 	 20.623817 	 -0.24580491
40 	 21.246526 	  0.34613937
41 	 21.711231 	  0.67527767
42 	 22.234248 	 -0.034227051
43 	 22.629946 	  0.49467201
44 	 23.007749 	  0.3067822
45 	 23.73382 	 -0.36702219
46 	 23.863875 	 -0.39403939
47 	 24.207739 	 -0.4590909
48 	 24.731126 	 -0.56653695
49 	 25.318697 	 -0.055761176
50 	 25.92321 	  0.88064187
51 	 26.646999 	 -0.62196453
52 	 27.310609 	  0.50515936
53 	 27.703162 	 -0.31620103
54 	 28.166504 	  0.76611096
55 	 28.618045 	  0.031286654
56 	 29.15987 	  0.68320856
57 	 29.715908 	  0.18961348
58 	 30.04829 	  0.27435191
59 	 30.418748 	 -0.85371928
60 	 31.145766 	  0.10293517
61 	 31.793944 	 -0.89601161
62 	 32.372241 	 -0.91122309
63 	 32.891601 	  0.073563188
64 	 33.654998 	 -0.80063425
65 	 34.044565 	 -0.87864062
66 	 34.434381 	  0.81563225
67 	 34.843481 	 -0.41940123
68 	 35.290352 	  0.98085722
69 	 35.890025 	  0.30683616
70 	 36.15997 	 -0.96056
71 	 36.754965 	 -0.12322164
72 	 37.129808 	 -0.89651359
73 	 37.617977 	  0.59730817
74 	 38.0198 	  0.27825489
75 	 38.541525 	  0.30773015
76 	 39.002668 	 -0.46319638
77 	 39.573847 	  0.027841228
78 	 40.101198 	  0.1988534
79 	 40.292821 	  0.11814817
80 	 40.947764 	  0.58462278
81 	 41.500783 	 -0.46042956
82 	 41.962173 	  0.26678005
83 	 42.348196 	 -0.56527592
84 	 43.031317 	  0.77418457
85 	 43.372801 	 -0.7935649
86 	 43.946579 	  0.37152798
87 	 44.452281 	  0.53950897
88 	 44.560501 	 -0.85969601
89 	 45.151284 	  0.38557175
90 	 46.005182 	 -0.3810948
91 	 46.681784 	 -0.90534567
92 	 47.002307 	 -0.9155352
93 	 47.417191 	  0.88412852
94 	 48.034523 	  0.84069735
95 	 48.173691 	  0.96318243
96 	 48.937119 	 -0.62051767
97 	 49.372305 	 -0.015118812
98 	 49.949218 	 -0.26120721
99 	 50.514691 	  0.37627586
100 	 50.925705 	  0.81049378
101 	 51.509689 	  0.54903274
102 	 51.903301 	 -0.21495735
103 	 52.423044 	 -0.70413344
104 	 52.858971 	  0.010761268
105 	 53.487605 	 -0.28204206
106 	 54.111834 	 -0.91389177
107 	 54.504476 	 -0.10935698
108 	 54.697145 	  0.30286339
109 	 54.888658 	 -0.78296254
110 	 55.358671 	 -0.72113044
111 	 55.860985 	 -0.24781998
112 	 56.459144 	  0.028475737
113 	 56.952048 	  0.49860701
114 	 57.545692 	 -0.90300429
115 	 58.0097 	 -0.23045439
116 	 58.517222 	  0.89943431
117 	 59.106889 	  0.52209188
118 	 59.678282 	  0.050776762
119 	 60.436221 	 -0.916146
120 	 60.840218 	 -0.70427073
121 	 61.239314 	  0.97382555
122 	 61.736116 	  0.013101744
123 	 62.334963 	  0.4449387
124 	 62.915395 	  0.0064215637
125 	 63.092538 	 -0.74374071
126 	 63.539253 	  0.40889474
127 	 64.04425 	 -0.51100348
128 	 64.258041 	  0.36132395
129 	 64.742206 	 -0.038562348
130 	 65.187923 	  0.78258923
131 	 65.630085 	 -0.059450091
132 	 66.0504 	 -0.73594458
133 	 66.479697 	  0.011507957
134 	 66.684117 	  0.30627856
135 	 67.2948 	 -0.57394454
136 	 68.045582 	 -0.58767802
137 	 68.318911 	 -0.98279497
138 	 69.147804 	 -0.7410009
139 	 69.779605 	 -0.58314087
140 	 70.198856 	 -0.91718633
141 	 70.980019 	 -0.3339619
142 	 71.714732 	  0.9250469
143 	 72.536812 	 -0.19022288
144 	 72.840836 	 -0.42789735
145 	 73.43576 	  0.34795828
146 	 73.952556 	 -0.77181596
147 	 74.500614 	 -0.658204
148 	 74.749122 	  0.31081755
149 	 75.442248 	  0.088956673
150 	 75.798748 	 -0.34520141
151 	 76.477183 	 -0.83966681
152 	 76.96575 	  0.15342347
153 	 77.446972 	 -0.023493568
154 	 77.950828 	  0.3658427
155 	 78.253617 	 -0.25016087
156 	 78.800299 	 -0.70205504
157 	 79.292514 	 -0.32258485
158 	 79.940881 	  0.004814052
159 	 80.501802 	 -0.0036520863
160 	 80.8539 	  0.60377139
161 	 81.598087 	  0.51503549
162 	 82.140201 	 -0.15258923
163 	 82.668823 	 -0.14850188
164 	 83.269705 	 -0.048418409
165 	 83.869746 	  0.20098268
166 	 84.298009 	  0.12734803
167 	 84.897851 	 -0.088833161
168 	 85.263366 	  0.94181276
169 	 85.538217 	  0.97534617
170 	 85.94468 	 -0.29250753
171 	 86.65083 	  0.45023736
172 	 86.984263 	 -0.81263459
173 	 87.453732 	  0.85474035
174 	 87.682393 	 -0.6749209
175 	 87.956365 	 -0.30290862
176 	 88.19153 	  0.29184172
177 	 88.392541 	  0.57847145
178 	 88.860801 	  0.9854655
179 	 89.453685 	  0.58144122
180 	 89.971607 	  0.82771585
181 	 90.299162 	 -0.035790375
182 	 90.643633 	  0.05538423
183 	 91.163539 	  0.7411522
184 	 91.567561 	  0.57702897
185 	 91.935052 	 -0.80693986
186 	 92.548248 	 -0.68791359
187 	 93.183335 	 -0.18095991
188 	 93.623555 	  0.82592256
189 	 94.058261 	  0.8114956
190 	 94.589039 	 -0.21322878
191 	 95.018846 	  0.69769128
192 	 95.367932 	  0.0010576373
193 	 96.128372 	 -0.04594888
194 	 96.931497 	 -0.33090768
195 	 97.562342 	  0.21724865
196 	 97.685326 	 -0.46503535
197 	 98.392058 	 -0.86228121
198 	 98.837826 	 -0.86826812
199 	 99.288 	 -0.025221441
200 	 99.581216 	 -0.70758333
201 	 100.03548 	  0.70703472
202 	 100.49134 	  0.62370639
203 	 100.97573 	 -0.28969054
204 	 101.66185 	 -0.91995891
205 	 102.24272 	 -0.03213615
206 	 102.84639 	  0.91878391
207 	 103.54822 	 -0.49732565
208 	 103.91776 	 -0.41994377
209 	 104.68079 	  0.2156044
210 	 105.1439 	  0.55111505
211 	 105.61332 	  0.7968573
212 	 106.0933 	  0.24595732
213 	 106.73423 	 -0.57449385
214 	 107.30218 	 -0.25947296
215 	 108.00873 	 -0.47618657
216 	 108.65109 	  0.15852739
217 	 109.3159 	  0.43140943
218 	 109.60916 	  0.20556045
219 	 110.37819 	  0.58154372
220 	 111.13916 	 -0.57472558
221 	 111.46165 	 -0.33226306
222 	 111.7111 	 -0.24200789
223 	 112.19929 	 -0.42249301
224 	 113.02255 	 -0.41451419
225 	 113.40925 	 -0.44374088
226 	 113.83023 	  0.56151564
227 	 114.42986 	 -0.40076462
228 	 114.77433 	 -0.70833194
229 	 115.65611 	 -0.372707
230 	 116.08156 	  0.47905462
231 	 116.51603 	  0.82616946
232 	 117.21305 	  0.50732114
233 	 118.02678 	  0.81479748
234 	 118.42054 	 -0.35828326
235 	 118.93312 	  0.71932135
236 	 119.61641 	 -0.69794217
237 	 120.11533 	 -0.034022801
238 	 120.75418 	 -0.57314721
239 	 121.11073 	 -0.32611812
240 	 121.41886 	  0.67178077
241 	 121.68207 	 -0.50970107
242 	 122.14671 	  0.41117936
243 	 122.43614 	  0.45459022
244 	 122.91251 	 -0.87089697
245 	 123.28494 	 -0.18128513
246 	 123.80496 	  0.70957469
247 	 124.63923 	  0.10312592
248 	 124.93033 	 -0.51961176
249 	 125.28506 	 -0.72860172
250 	 125.78789 	  0.29492152
251 	 126.06808 	 -0.75084818
252 	 126.67369 	 -0.25810802
253 	 127.10658 	 -0.049917591
254 	 127.58278 	  0.19042105
255 	 128.22386 	 -0.58253301
256 	 128.79934 	  0.38754004
257 	 129.34136 	  0.43334716
258 	 129.85014 	  0.23728062
259 	 130.32373 	 -0.99756815
260 	 130.68989 	 -0.17635204
261 	 131.11231 	  0.80422778
262 	 131.57105 	  0.014818976
263 	 132.05755 	 -0.19824737
264 	 132.46642 	  0.18904279
265 	 133.04059 	  0.47973958
266 	 133.22339 	  0.072114212
267 	 133.65612 	  0.76041889
268 	 134.06942 	 -0.74483682
269 	 134.48404 	 -0.15088063
270 	 134.98454 	  0.9910973
271 	 135.52717 	 -0.39000075
272 	 135.93948 	 -0.16143183
273 	 136.37566 	 -0.18156385
274 	 136.69093 	  0.021513459
275 	 137.4438 	 -0.91289689
276 	 138.061 	 -0.33684932
277 	 138.59509 	 -0.66118119
278 	 139.16325 	  0.46287787
279 	 139.68675 	  0.38232404
280 	 140.32731 	  0.52584663
281 	 140.82484 	  0.95328309
282 	 141.55915 	  0.54075406
283 	 141.82676 	  0.94779968
284 	 142.28506 	  0.72499922
285 	 142.76959 	  0.39762391
286 	 143.18165 	 -0.74034468
287 	 143.59408 	  0.97184207
288 	 144.02634 	  0.53823752
289 	 144.49105 	 -0.50336861
290 	 144.91554 	  0.23853021
291 	 145.48517 	  0.56699601
292 	 145.8787 	  0.31392883
293 	 146.3462 	  0.29728151
294 	 146.71421 	  0.19598385
295 	 147.13853 	  0.49815799
296 	 147.58219 	  0.97326252
297 	 148.07818 	  0.49072683
298 	 148.60851 	 -0.22231591
299 	 149.16931 	 -0.83751407
300 	 149.60374 	  0.53776569
301 	 149.96912 	  0.1480978
302 	 150.47327 	 -0.032321771
303 	 150.94099 	 -0.52986125
304 	 151.43061 	  0.84223802
305 	 152.00351 	  0.57767263
306 	 152.46885 	  0.19902149
307 	 152.75535 	  0.34795954
308 	 153.4971 	 -0.070724027
309 	 154.00233 	  0.96233343
310 	 154.68813 	  0.59662685
311 	 155.19156 	 -0.94288544
312 	 155.78046 	  0.23453414
313 	 155.9633 	  0.79737921
314 	 156.68125 	  0.9259451
315 	 157.39228 	 -0.91797664
316 	 157.70156 	  0.52474879
317 	 157.9958 	  0.84154356
318 	 158.39444 	  0.88255967
319 	 158.80577 	 -0.96929605
320 	 159.40679 	  0.17323119
321 	 159.78783 	  0.39180505
322 	 160.2285 	  0.1497865
323 	 160.90338 	 -0.53281915
324 	 161.1291 	  0.00028152349
325 	 161.63213 	  0.74877188
326 	 162.15445 	 -0.083853401
327 	 162.44454 	 -0.47703882
328 	 162.97577 	 -0.87780607
329 	 163.78551 	 -0.83451158
330 	 164.32624 	  0.19911203
331 	 164.47868 	  0.61456786
332 	 165.14871 	  0.21226392
333 	 165.3024 	  0.61910394
334 	 165.62225 	  0.41916302
335 	 165.98498 	  0.036565324
336 	 166.28384 	 -0.59756027
337 	 166.87153 	  0.74319058
338 	 167.40009 	 -0.97436804
339 	 167.80041 	  0.39757346
340 	 168.31728 	  0.3370332
341 	 168.6266 	  0.6876306
342 	 169.09018 	  0.070381738
343 	 169.54509 	  0.72612041
344 	 170.20908 	  0.90646501
345 	 170.71593 	 -0.37133754
346 	 171.09559 	  0.86757547
347 	 171.29881 	  0.67284934
348 	 171.68137 	 -0.53709577
349 	 172.16984 	 -0.59055569
350 	 172.41054 	 -0.64190861
351 	 172.79479 	  0.93435175
352 	 173.44381 	  0.043106003
353 	 173.90381 	  0.52449524
354 	 174.51793 	 -0.26530844
355 	 174.9332 	  0.77955281
356 	 175.20785 	  0.91237786
357 	 176.0542 	  0.44570451
358 	 176.67482 	  0.77629794
359 	 177.15744 	 -0.41971565
360 	 177.41431 	 -0.080775072
361 	 177.91654 	  0.72501271
362 	 178.38587 	  0.95740565
363 	 179.08679 	 -0.67149344
364 	 179.6727 	 -0.98034461
365 	 180.33904 	  0.79640619
366 	 180.92008 	  0.37926054
367 	 181.46067 	 -0.33443319
368 	 181.95454 	 -0.19640456
369 	 182.47839 	 -0.31008144
370 	 182.67538 	 -0.49677325
371 	 183.37666 	 -0.54610023
372 	 184.1712 	 -0.17578725
373 	 184.80295 	 -0.92904969
374 	 185.36515 	  0.28875372
375 	 185.844 	  0.030112976
376 	 186.37125 	 -0.22640278
377 	 186.65049 	  0.8928722
378 	 187.00002 	 -0.60095104
379 	 187.3469 	 -0.2124126
380 	 187.94599 	 -0.69580181
381 	 188.54099 	 -0.91124978
382 	 189.16281 	 -0.61927542
383 	 189.78916 	 -0.070726053
384 	 190.24852 	 -0.40837386
385 	 190.91087 	 -0.79893642
386 	 191.33417 	  0.16371134
387 	 191.76086 	  0.92118229
388 	 192.20979 	  0.9565671
389 	 192.72451 	 -0.41482385
390 	 193.2624 	  0.28609345
391 	 193.71937 	  0.32045423
392 	 194.30365 	  0.57677961
393 	 194.9525 	 -0.50309275
394 	 195.46226 	  0.68448438
395 	 196.05364 	 -0.17535935
396 	 196.57272 	 -0.080445876
397 	 197.0161 	 -0.23193247
398 	 197.5068 	  0.61929281
399 	 198.11881 	  0.70490093
400 	 198.71689 	 -0.68076437
401 	 199.17198 	  0.33352947
402 	 199.74275 	  0.85801638
403 	 200.3229 	  0.34410659
404 	 200.83619 	  0.67688114
405 	 201.36501 	  0.85294558
406 	 202.01727 	  0.13413535
407 	 202.50334 	  0.26591355
408 	 203.01162 	  0.14269716
409 	 203.51269 	 -0.75767072
410 	 203.77727 	  0.15282628
411 	 204.43372 	  0.11052227
412 	 204.91442 	  0.55146129
413 	 205.28803 	 -0.096383591
414 	 205.74638 	  0.25788396
415 	 206.31425 	  0.42421651
416 	 206.84176 	  0.55286505
417 	 207.21277 	  0.32631768
418 	 208.01933 	 -0.82051133
419 	 208.2808 	 -0.6495143
420 	 208.85358 	  0.51272715
421 	 209.24995 	 -0.46859208
422 	 209.72689 	 -0.852566
423 	 210.29896 	  0.46128494
424 	 210.71083 	 -0.36544014
425 	 211.42939 	  0.97526587
426 	 212.06715 	  0.091794715
427 	 212.66067 	  0.07175903
428 	 213.33889 	  0.94300334
429 	 213.79434 	  0.99583703
430 	 214.29508 	 -0.12241905
431 	 214.93132 	 -0.30427539
432 	 215.64383 	 -0.029126068
