PROBLEM_NAME: RAP-NC-L_0703.txt
PROBLEM_TYPE: UB
NB_RESOURCES: 2000
LINEAR_TERM: 297.398
BOUNDS SECTION: INDEX 	 UB 	 LINEAR_TERM
0 	 0.77250182 	 -0.30996123
1 	 1.332664 	 -0.074416818
2 	 1.8292902 	  0.72948791
3 	 2.183223 	  0.010479924
4 	 2.8530288 	 -0.59517758
5 	 3.5401683 	 -0.63074343
6 	 3.9104645 	  0.58535526
7 	 4.4118045 	  0.011973442
8 	 4.784966 	  0.21470609
9 	 5.3382671 	  0.51665911
10 	 6.0523966 	 -0.96085809
11 	 6.6256399 	  0.43762085
12 	 7.2677692 	 -0.27768327
13 	 7.7284222 	  0.34083775
14 	 8.4851327 	  0.45564105
15 	 8.9733145 	 -0.46812037
16 	 9.4850616 	 -0.78624005
17 	 9.8557729 	  0.94616145
18 	 10.242562 	 -0.62419345
19 	 10.879919 	 -0.63131801
20 	 11.513524 	  0.26769877
21 	 12.290494 	  0.17981282
22 	 12.763672 	 -0.63307526
23 	 13.368309 	 -0.46581477
24 	 14.019321 	  0.37516343
25 	 14.326456 	  0.47790591
26 	 14.552479 	 -0.26755142
27 	 15.060766 	  0.85333133
28 	 15.253216 	 -0.53693427
29 	 15.530798 	  0.45227663
30 	 16.009881 	 -0.77796054
31 	 16.546365 	  0.8255999
32 	 17.278897 	  0.31456438
33 	 17.7662 	  0.64795034
34 	 18.245099 	  0.0092024668
35 	 18.874574 	  0.32948946
36 	 19.437108 	  0.98674049
37 	 20.125965 	 -0.41842707
38 	 20.677929 	  0.66212072
39 	 21.417087 	  0.38177254
40 	 21.761997 	 -0.44594005
41 	 22.122252 	 -0.34019907
42 	 22.710535 	  0.56446078
43 	 23.176301 	  0.42150012
44 	 23.790661 	  0.19988529
45 	 24.347976 	  0.94473735
46 	 24.799751 	 -0.34277858
47 	 25.346977 	 -0.89108812
48 	 25.625326 	 -0.45684447
49 	 26.322909 	  0.31069589
50 	 26.887727 	  0.028239682
